Variable:,pr
,Thailand,"Ang Thong",Bangkok,Buriram,Chachoengsao,Chainat,Chaiyaphum,Chanthaburi,"Chiang Mai","Chiang Rai",Chonburi,Chumphon,Kalasin,"Kampaeng Phet",Kanchanaburi,"Khon Kaen",Krabi,Lampang,Lamphun,Loei,Lopburi,"Mae Hong Son","Maha Sarakham",Mukdahan,"Nakhon Nayok","Nakhon Pathom","Nakhon Phanom","Nakhon Ratchasima","Nakhon Sawan","Nakhon Si Thammarat",Nan,Narathiwat,"Nong Khai",Nonthaburi,"Pathum Thani",Pattani,Phangnga,Phatthalung,Phayao,Phetchabun,Phetchaburi,Phichit,Phitsanulok,"Phra Nakhon Si Ayudhya",Phrae,Phuket,"Prachuap Khilikhan",Ranong,Ratchaburi,Rayong,"Roi Et","Sakon Nakhon","Samut Prakarn","Samut Sakhon","Samut Songkham",Saraburi,Satun,"Si Saket",Singburi,Songkhla,Sukhothai,Suphanburi,"Surat Thani",Surin,Tak,Trad,Trang,"Uthai Thani",Uttaradit,Yala,Yasothon,"Amnat Charoen","Nong Bua Lamphu",Phachinburi,"Sa Kaeo","Ubon Ratchathani","Udon Thani"
1968,1426.42,964.90,1242.48,1173.67,1653.43,1022.58,1063.93,2137.87,1160.36,1429.89,1569.98,2334.65,1331.43,1000.38,1982.29,1167.49,2196.03,1018.27,1000.06,1178.98,1056.01,1227.96,1229.36,1422.05,1513.61,995.10,1742.31,1129.39,985.09,1816.46,1262.27,2416.14,1613.83,1039.10,1232.66,1912.76,2709.07,1826.45,1263.69,1015.57,1626.19,979.31,1062.19,1128.28,1075.63,2247.29,1553.93,3079.64,1486.40,1567.01,1329.68,1539.69,1327.65,1158.02,1425.37,1237.56,1986.54,1443.69,961.77,1815.24,1021.39,1094.01,2277.12,1323.71,1149.85,2738.35,1989.45,1224.36,1141.83,2258.58,1384.66,1446.92,1255.62,1560.62,1486.74,1603.57,1429.74
1969,1585.35,1181.65,1364.32,1271.22,1726.31,1246.75,1204.94,2394.74,1277.07,1458.09,1675.09,2644.82,1368.99,1309.93,2385.26,1252.97,2295.17,1130.01,1165.16,1227.54,1297.08,1384.51,1278.15,1489.83,1664.41,1174.36,1906.87,1268.54,1294.43,2261.61,1284.44,2634.20,1714.27,1209.51,1417.87,2159.84,2769.14,2208.07,1272.71,1171.76,1849.23,1218.51,1218.14,1336.86,1185.78,2452.12,1779.24,3231.69,1704.99,1720.18,1336.30,1617.09,1433.82,1334.34,1617.88,1432.12,2242.46,1451.91,1181.80,2127.35,1280.48,1322.95,2433.19,1366.55,1450.59,3139.21,2215.02,1539.82,1266.17,2610.55,1388.48,1481.21,1325.17,1631.07,1608.04,1650.93,1460.18
1970,1806.41,1446.03,1698.65,1201.89,2057.28,1580.79,1287.38,2554.42,1500.80,1817.50,1970.27,3107.18,1552.54,1425.98,2874.20,1350.39,2695.68,1366.62,1379.97,1541.31,1432.22,1544.26,1318.53,1647.11,1984.52,1436.70,2208.76,1296.17,1426.29,2571.44,1682.73,2636.10,2087.68,1483.76,1740.41,2118.03,3185.03,2394.69,1629.43,1358.30,2249.69,1419.90,1530.73,1619.64,1462.59,2824.47,2139.05,3693.23,2088.39,1936.40,1409.36,1917.78,1791.51,1642.39,1996.41,1648.23,2481.40,1454.26,1454.77,2192.82,1471.24,1619.13,2821.82,1283.61,1615.98,3281.54,2545.29,1845.26,1609.78,2513.65,1473.34,1568.13,1565.02,1909.68,1708.28,1731.04,1773.36
1971,1588.80,1099.98,1454.07,1169.80,1843.72,1174.35,1036.98,2402.48,1433.03,1764.71,1703.05,2452.27,1477.44,1190.04,2280.23,1169.23,2421.34,1248.89,1266.54,1191.85,1134.62,1516.58,1287.42,1584.34,1705.65,1138.70,2017.42,1163.12,1124.28,2277.84,1465.62,2384.67,1768.60,1201.09,1451.57,2036.04,2908.70,2182.88,1490.05,1064.74,1756.96,1104.69,1219.89,1318.40,1303.36,2610.33,1566.20,3185.75,1610.45,1649.80,1406.61,1727.18,1557.65,1309.59,1532.07,1378.74,2216.97,1484.33,1093.11,2011.35,1297.46,1258.15,2456.65,1294.05,1451.59,3138.72,2290.05,1454.30,1345.09,2398.37,1473.01,1561.95,1240.89,1703.29,1567.44,1742.83,1497.93
1972,1511.66,1271.44,1427.23,1216.73,1692.81,1300.97,1040.20,2116.93,1230.83,1427.62,1616.78,2540.42,1391.99,1221.56,2333.03,1077.03,2072.35,1059.15,1090.86,1078.75,1240.62,1291.01,1223.71,1707.78,1664.03,1288.10,2039.25,1199.56,1186.95,1954.91,1191.60,2181.34,1604.31,1313.90,1456.71,1786.29,2421.79,1870.56,1218.81,1019.83,1944.70,1103.20,1107.73,1393.04,1063.79,2147.63,1846.37,2952.00,1790.04,1564.70,1507.28,1622.40,1479.88,1434.33,1692.20,1431.79,1977.38,1679.21,1260.23,1783.15,1156.45,1401.43,2174.39,1386.11,1342.23,2795.53,1965.45,1522.07,1138.14,2113.13,1613.50,1759.01,1118.10,1639.19,1493.55,1967.47,1311.29
1973,1536.00,1043.68,1210.10,993.26,1482.58,1105.08,1005.99,2028.00,1312.39,1598.59,1473.27,2953.95,1116.54,1191.96,2174.34,1036.03,2691.03,1166.26,1182.51,1189.33,1092.24,1396.17,1016.42,1211.97,1444.35,1040.14,1566.82,1016.58,1129.43,2604.24,1406.69,3921.26,1493.65,1064.07,1232.17,3052.80,3214.29,2719.51,1374.44,1051.08,1840.02,1120.76,1241.08,1158.40,1250.56,2830.37,1778.02,3815.17,1640.75,1466.19,1065.69,1337.06,1277.59,1197.55,1523.03,1225.58,2545.51,1185.44,1040.32,2730.57,1245.39,1168.97,2810.53,1080.59,1379.16,2655.62,2586.22,1388.52,1326.28,3465.91,1118.53,1201.23,1167.72,1397.73,1348.25,1342.00,1293.54
1974,1634.39,1344.10,1608.34,1211.48,1872.19,1377.57,1036.76,2380.29,1330.78,1423.24,1789.36,2461.68,1454.84,1437.37,2634.07,1076.35,2447.36,1244.70,1274.48,1108.93,1235.63,1422.89,1188.59,1774.92,1867.36,1462.94,2207.86,1201.14,1301.81,2326.74,1316.58,2382.26,1746.63,1495.06,1651.57,1856.55,2857.26,2199.77,1318.14,1051.55,1995.99,1218.94,1239.57,1556.61,1275.37,2551.84,1724.85,3141.72,1947.57,1812.12,1489.59,1780.23,1656.20,1605.46,1794.63,1512.70,2083.57,1632.15,1318.75,1910.94,1423.14,1537.71,2473.34,1321.69,1643.76,3013.37,2306.96,1747.51,1293.33,2123.35,1618.25,1765.32,1110.63,1806.78,1676.28,1977.50,1388.63
1975,1662.33,1150.32,1309.75,1268.35,1629.62,1238.67,1203.30,2275.42,1401.32,1720.50,1552.55,2930.37,1530.45,1256.48,2260.12,1358.08,2654.96,1251.17,1257.08,1378.25,1178.39,1477.08,1351.56,1566.08,1559.33,1171.84,2041.38,1215.97,1230.85,2646.43,1515.99,3070.27,1927.03,1199.96,1357.76,2269.56,3202.87,2417.45,1502.38,1186.10,1772.52,1189.46,1282.46,1287.93,1326.57,2915.74,1803.57,3601.12,1670.53,1572.87,1425.34,1813.59,1363.04,1336.16,1574.58,1335.06,2437.48,1502.19,1151.70,2222.96,1331.87,1284.70,2789.04,1369.90,1433.77,3083.88,2468.48,1482.36,1400.54,2659.23,1477.12,1526.82,1492.44,1562.24,1481.35,1712.43,1681.70
1976,1551.95,1226.88,1541.52,1252.25,1906.78,1340.59,1192.43,2516.44,1168.40,1401.29,1822.13,2377.74,1320.23,1384.62,2521.99,1222.83,2161.48,1081.13,1093.83,1313.23,1245.88,1228.31,1237.63,1427.91,1759.65,1300.43,1772.55,1265.44,1332.44,1816.34,1277.86,2190.77,1591.26,1348.41,1558.01,1788.47,2552.38,1812.05,1228.35,1197.24,2097.47,1339.18,1347.36,1436.96,1152.39,2160.13,1788.91,3013.08,1921.19,1810.86,1321.45,1506.65,1623.41,1484.75,1820.00,1435.30,1962.93,1479.37,1231.80,1749.88,1284.54,1399.23,2191.18,1327.51,1416.89,3281.88,2026.15,1614.31,1349.16,2025.64,1375.73,1470.04,1322.32,1756.68,1659.71,1658.19,1405.69
1977,1326.95,844.03,1104.07,1037.88,1413.96,942.64,958.96,1871.12,1298.82,1627.56,1342.58,2323.60,1135.07,1012.18,1684.02,1003.38,1985.83,1129.87,1128.85,1057.82,926.44,1335.79,1061.25,1260.30,1305.63,903.70,1487.98,999.43,963.03,1818.64,1306.25,1984.92,1352.96,951.13,1094.51,1538.72,2438.24,1690.55,1392.61,970.19,1464.38,993.55,1082.84,993.51,1168.12,2074.54,1468.67,2899.04,1349.73,1338.09,1187.88,1275.50,1163.63,1060.12,1257.12,1074.95,1756.70,1284.46,860.97,1552.00,1109.92,936.17,2122.65,1174.54,1180.01,2449.54,1827.18,1110.47,1188.94,1864.69,1241.40,1293.97,1052.66,1328.48,1266.90,1451.55,1173.51
1978,1570.75,1206.09,1372.45,1306.09,1675.35,1192.46,1232.57,2313.69,1246.21,1575.46,1618.89,2311.12,1608.98,1231.54,2317.73,1390.01,1990.02,1091.49,1121.26,1421.46,1225.55,1324.30,1424.15,1780.82,1606.56,1162.61,2241.80,1229.77,1206.32,1723.08,1469.55,1816.90,2006.86,1197.22,1414.03,1524.20,2503.41,1645.92,1383.87,1229.26,1750.91,1189.95,1310.96,1333.32,1192.01,2139.91,1654.52,2938.89,1634.30,1647.43,1593.79,1900.31,1454.47,1305.72,1505.65,1374.83,1832.68,1675.74,1180.55,1566.94,1199.49,1329.51,2097.99,1501.49,1356.96,3027.24,1830.91,1441.15,1351.98,1843.10,1691.23,1801.67,1551.61,1547.52,1518.26,2002.55,1726.97
1979,1252.31,718.86,879.40,1027.70,1219.64,800.13,884.62,1949.34,950.80,1171.36,1160.90,2177.63,1249.46,901.37,1631.86,1022.62,2032.13,837.77,870.10,1003.81,785.94,1022.69,1092.14,1497.88,1044.62,714.69,1693.76,894.03,825.86,1680.02,1057.32,2147.56,1485.63,748.30,887.86,1719.42,2510.55,1692.33,1008.77,853.71,1199.92,861.21,945.82,818.32,895.11,2069.49,1178.39,3011.71,1095.14,1231.71,1351.79,1429.98,935.76,840.97,1000.34,885.27,1830.91,1487.80,720.95,1699.26,908.75,820.38,2114.32,1264.93,1041.00,2673.95,1850.57,1046.73,981.74,2162.84,1473.65,1558.45,1127.58,1117.96,1152.14,1736.87,1300.51
1980,1621.24,1162.42,1351.75,1292.98,1849.94,1279.38,1254.28,2572.02,1265.05,1490.34,1685.10,2399.31,1501.09,1320.06,2326.81,1340.63,2416.04,1146.50,1163.10,1438.41,1229.25,1310.35,1373.97,1550.79,1735.60,1120.67,1974.27,1285.43,1235.92,2120.90,1449.73,2673.72,1949.51,1158.09,1419.70,2061.31,2896.41,2142.18,1339.94,1219.39,1697.06,1249.95,1342.26,1325.05,1238.32,2551.55,1484.91,3174.16,1614.72,1696.97,1461.94,1763.52,1438.01,1268.55,1483.34,1421.62,2324.91,1588.63,1178.19,2046.40,1298.38,1304.91,2441.26,1420.20,1442.89,3414.82,2273.12,1514.64,1394.46,2409.92,1498.55,1552.31,1495.86,1794.62,1697.32,1730.94,1690.36
1981,1511.46,1181.65,1430.26,1113.86,1823.47,1243.32,1042.11,2382.04,1250.59,1582.59,1774.85,2228.16,1332.76,1347.72,2359.08,1103.33,1947.12,1117.38,1122.54,1240.85,1127.08,1322.51,1128.94,1485.21,1625.30,1238.01,1915.04,1119.91,1180.32,1905.78,1377.30,2397.69,1763.12,1276.74,1414.97,1969.98,2300.67,1802.42,1352.25,1081.66,1953.18,1222.27,1256.09,1307.40,1153.62,1949.86,1785.17,2723.22,1781.91,1770.99,1278.06,1622.47,1494.78,1414.37,1711.52,1303.22,1774.77,1395.95,1177.75,1801.78,1281.26,1330.43,2072.13,1199.67,1414.70,3037.07,1787.11,1499.70,1264.92,2218.05,1365.75,1486.25,1261.94,1691.46,1587.42,1668.40,1465.17
1982,1463.57,1088.97,1330.38,1226.79,1775.12,1131.68,1112.44,2292.36,1014.87,1205.52,1643.95,2539.99,1405.39,1102.02,2081.19,1187.96,2399.84,902.36,910.14,1137.95,1138.95,1080.79,1298.51,1547.06,1659.37,1077.04,1850.26,1221.21,1074.12,2046.06,1059.64,2140.28,1622.66,1125.47,1352.97,1770.71,2932.19,1978.00,1032.67,1037.90,1687.10,1029.34,1053.86,1244.72,935.23,2490.82,1700.18,3307.37,1538.59,1640.44,1450.53,1578.89,1415.48,1220.72,1397.80,1349.11,2168.63,1554.52,1089.46,1866.17,1030.14,1210.51,2494.59,1363.89,1175.62,2952.49,2172.85,1304.65,1079.27,2061.56,1491.76,1581.02,1280.27,1696.88,1530.58,1769.45,1426.48
1983,1583.38,1386.09,1804.59,1280.04,2186.11,1443.51,1105.33,2932.99,1173.76,1433.29,2133.72,2379.68,1239.99,1328.06,2665.93,1134.12,2301.50,1093.21,1083.66,1115.84,1326.33,1207.10,1201.82,1395.83,2024.70,1505.29,1676.61,1286.54,1309.36,1987.50,1234.89,2378.85,1507.79,1571.50,1759.18,1984.41,2688.66,2031.92,1232.70,1108.88,2255.53,1198.12,1175.87,1617.86,1152.57,2362.26,1850.62,3003.41,2129.95,2115.50,1299.19,1420.43,1904.93,1747.79,2145.99,1627.93,2113.87,1446.85,1369.45,1928.51,1277.63,1564.93,2262.10,1368.76,1401.90,3858.92,2186.13,1659.94,1220.86,2227.18,1341.71,1426.55,1190.65,1998.76,1859.29,1598.73,1329.41
1984,1460.66,1003.85,1202.08,1183.55,1621.85,1035.41,1028.57,2289.86,1132.92,1362.03,1499.37,2217.59,1395.41,1101.22,2069.51,1126.52,2266.70,970.83,992.13,1175.45,1034.42,1199.95,1238.95,1606.16,1509.33,1017.84,1946.95,1108.38,1007.90,2247.40,1214.32,2445.12,1707.53,1055.36,1245.89,1890.92,2695.02,2183.90,1191.35,978.75,1529.52,1015.91,1106.33,1158.27,1023.02,2474.12,1379.56,2904.33,1457.00,1552.79,1427.37,1624.00,1264.70,1156.97,1307.56,1226.62,2161.51,1569.00,994.29,1964.91,1070.45,1136.53,2304.78,1369.90,1201.19,3038.58,2163.17,1278.48,1170.76,2230.26,1525.92,1649.53,1236.18,1563.99,1483.55,1829.26,1445.09
1985,1500.39,1079.93,1254.18,1180.05,1614.31,1173.33,1019.40,2211.72,1293.41,1576.73,1578.02,2604.99,1221.47,1282.14,2148.46,1035.94,2402.09,1159.60,1155.52,1104.96,1108.23,1320.40,1111.22,1437.58,1491.70,1095.82,1777.86,1131.21,1153.54,2175.60,1267.43,2418.75,1502.23,1122.78,1261.99,1958.58,2883.02,2115.81,1347.91,1037.59,1778.99,1130.43,1187.59,1191.83,1142.27,2553.93,1706.27,3301.91,1622.88,1612.37,1277.60,1457.20,1313.50,1244.94,1522.34,1249.59,2203.63,1427.91,1085.20,1988.90,1276.00,1204.13,2456.71,1281.83,1387.46,2877.80,2246.35,1437.11,1203.83,2356.48,1361.72,1463.35,1071.36,1546.77,1513.40,1659.17,1244.74
1986,1452.84,1090.62,1347.75,1099.33,1687.86,1140.78,886.37,2254.23,1046.06,1302.82,1621.11,2571.30,1416.26,1017.73,2093.59,1027.78,2560.30,935.12,942.34,1124.49,1015.10,1087.01,1139.64,1629.09,1506.26,1146.28,2049.60,1039.36,1016.99,2172.96,1165.00,2168.10,1784.46,1185.12,1364.58,1798.45,3074.54,2049.34,1117.78,907.80,1696.76,984.29,1036.01,1263.59,1005.72,2531.22,1562.37,3455.64,1598.61,1611.82,1344.09,1713.12,1417.59,1279.44,1481.47,1225.79,2092.24,1454.40,1077.61,1830.56,1038.41,1227.01,2617.59,1244.40,1141.66,2920.38,2304.50,1332.95,1098.87,2079.90,1480.63,1638.12,1187.91,1529.90,1435.51,1830.27,1452.53
1987,1453.21,1061.99,1268.92,1179.58,1537.22,1093.33,1185.84,2093.05,1119.48,1278.04,1533.88,2269.81,1376.28,1262.65,2008.01,1247.73,2114.68,1020.68,1046.45,1228.84,1124.05,1180.34,1263.58,1504.86,1417.64,1126.96,1882.55,1176.55,1151.67,1991.47,1186.16,2171.43,1664.45,1163.57,1232.20,1691.18,2444.89,1980.34,1141.07,1135.75,1765.36,1186.44,1219.74,1149.76,1090.76,2141.39,1620.52,2817.15,1565.69,1559.52,1365.15,1598.25,1313.31,1289.86,1572.41,1226.89,2031.51,1440.78,1057.62,1775.15,1194.46,1178.92,2166.20,1292.82,1294.29,2734.83,2028.38,1318.17,1222.76,2058.14,1433.07,1508.11,1328.67,1434.79,1393.82,1666.90,1442.72
1988,1694.49,1447.99,1736.07,1334.35,2213.33,1451.22,1237.16,2931.11,1329.54,1573.56,2083.49,2736.16,1347.17,1349.98,2723.94,1235.55,2620.41,1210.04,1207.86,1273.72,1428.79,1416.12,1283.70,1456.68,2088.43,1421.72,1770.38,1387.53,1311.93,2374.34,1446.66,2576.53,1644.35,1480.21,1748.90,1956.20,3147.86,2213.57,1425.42,1208.03,2127.11,1272.68,1284.76,1618.82,1302.95,2751.99,1810.89,3534.98,2033.39,2101.93,1389.16,1560.00,1844.54,1622.83,1899.81,1697.96,2227.76,1522.92,1422.47,1969.87,1331.98,1589.89,2680.31,1406.55,1505.40,3735.26,2384.65,1677.86,1332.61,2288.13,1416.09,1473.91,1290.14,2094.41,1928.97,1650.56,1459.80
1989,1379.83,1008.38,1246.22,1117.23,1606.07,1113.47,1032.91,2063.57,1044.34,1313.94,1516.22,2250.36,1353.33,1074.54,1992.99,1125.19,2030.65,944.29,942.10,1153.18,1048.37,1099.48,1180.08,1506.91,1482.79,1039.23,1855.13,1105.52,1044.11,1643.29,1189.75,1710.41,1636.09,1078.29,1256.04,1465.62,2492.33,1613.62,1153.14,1007.66,1597.37,1042.44,1109.44,1165.73,1014.73,2044.36,1540.48,2846.19,1476.74,1507.48,1344.08,1583.27,1317.96,1181.81,1399.38,1218.97,1905.62,1462.13,1016.49,1566.00,1071.49,1136.25,2131.24,1246.87,1149.51,2663.49,1837.13,1303.17,1133.02,1801.13,1416.28,1490.33,1213.35,1527.58,1417.91,1668.06,1383.95
1990,1491.04,1133.90,1276.64,1255.13,1565.53,1128.70,1199.57,2143.67,1200.46,1482.17,1475.18,1964.26,1602.28,1197.98,1909.64,1308.54,2099.14,1091.30,1088.12,1335.95,1147.48,1220.97,1373.78,1783.82,1477.32,1157.01,2290.27,1243.65,1111.70,1924.72,1345.72,1887.28,1969.26,1190.70,1297.88,1571.95,2458.17,1793.57,1320.81,1137.36,1356.31,1133.59,1208.42,1235.39,1130.92,2103.41,1210.75,2552.51,1378.06,1552.09,1551.58,1924.86,1311.31,1240.28,1249.92,1274.45,1826.24,1567.47,1119.05,1651.16,1172.02,1242.19,2118.24,1349.08,1259.94,2804.71,1905.53,1317.54,1250.52,1917.29,1613.93,1742.01,1409.30,1504.22,1486.91,1914.14,1625.77
1991,1379.34,900.17,1174.10,1124.26,1502.40,938.31,996.24,2029.31,1099.87,1299.13,1539.32,2391.22,1283.68,1009.67,1918.73,1106.43,2255.32,903.44,946.14,1078.86,965.62,1205.55,1204.38,1466.84,1339.05,999.84,1750.60,1059.60,947.12,1960.38,1103.62,2203.14,1511.61,1045.89,1157.87,1762.85,2667.90,1989.84,1089.71,946.21,1663.35,930.08,1019.42,1059.25,952.07,2380.44,1515.58,3117.73,1517.19,1510.74,1342.77,1455.93,1226.77,1175.96,1445.59,1114.70,2201.17,1409.21,893.15,1850.13,982.00,1021.31,2287.46,1262.86,1147.82,2626.48,2160.39,1179.32,1076.75,2022.34,1402.17,1480.63,1171.17,1403.07,1400.56,1661.04,1318.00
1992,1320.11,1025.19,1239.26,968.82,1489.74,1055.39,921.81,1989.53,1141.27,1340.80,1414.58,2003.59,1182.81,1039.93,2186.67,1014.00,1827.08,974.57,1020.35,1048.03,1009.30,1229.81,1057.82,1326.61,1437.35,1047.50,1747.25,963.43,1004.07,1641.69,1193.36,1756.54,1586.62,1089.17,1264.73,1405.51,2163.71,1561.53,1146.04,926.61,1694.73,960.78,1024.39,1170.93,1027.59,1846.50,1403.12,2566.40,1601.61,1374.43,1160.52,1444.37,1303.87,1222.33,1469.93,1210.75,1633.38,1224.90,1012.27,1438.55,1084.28,1150.92,1896.71,1100.76,1213.53,2697.98,1688.39,1288.91,1114.80,1634.79,1224.99,1346.06,1122.74,1410.72,1265.06,1497.66,1317.84
1993,1290.61,934.52,1115.22,989.97,1506.98,945.61,867.79,1941.44,969.40,1114.20,1403.01,2301.04,1076.34,883.50,1771.60,901.94,2584.77,813.92,832.38,857.53,1007.54,1034.07,988.57,1169.94,1417.79,933.14,1532.22,1007.68,874.52,2530.06,949.46,2673.70,1338.19,968.08,1178.00,2148.63,2991.10,2439.03,937.44,836.99,1305.75,809.04,816.20,1099.01,828.43,2743.61,1257.02,2951.80,1267.28,1416.05,1048.14,1289.35,1177.88,1052.34,1179.05,1202.29,2338.62,1139.20,924.50,2218.63,869.84,1042.14,2521.94,1050.77,1023.42,2443.00,2484.38,1136.11,870.89,2574.06,1075.37,1153.45,931.97,1459.92,1358.72,1292.90,1105.39
1994,1598.49,1036.45,1295.60,1160.07,1635.27,1144.72,1129.34,2381.12,1411.76,1699.77,1536.14,2557.84,1447.41,1258.74,2283.37,1258.67,2471.13,1244.61,1257.52,1429.82,1090.75,1496.29,1274.59,1617.78,1485.47,1053.47,2014.51,1116.18,1151.45,2096.99,1534.37,2356.56,1871.81,1098.87,1297.44,1802.94,3117.70,1976.74,1491.83,1162.23,1683.08,1188.72,1370.87,1192.47,1320.55,2716.55,1531.44,3446.40,1578.79,1582.79,1438.10,1725.24,1377.80,1214.76,1433.00,1239.29,2068.39,1560.49,1040.69,1803.04,1307.76,1196.87,2569.46,1367.13,1481.58,3265.54,2190.42,1460.49,1484.91,2048.40,1545.47,1656.40,1461.40,1523.50,1484.93,1836.82,1594.99
1995,1615.72,1282.99,1566.16,1278.77,2084.09,1271.47,1209.88,2746.39,1274.91,1605.08,1978.24,2591.28,1307.32,1280.68,2556.84,1243.35,2324.85,1130.08,1138.80,1300.79,1282.56,1344.51,1248.29,1354.99,1929.89,1279.78,1831.26,1297.82,1213.35,2138.78,1449.09,2699.34,1795.33,1339.81,1611.63,2081.87,2813.67,2113.01,1397.98,1201.43,2009.31,1197.16,1270.80,1480.50,1207.55,2470.21,1748.19,3365.13,1902.49,1924.12,1249.95,1592.49,1664.54,1489.31,1752.38,1558.62,2165.48,1354.02,1258.47,2008.45,1280.62,1421.53,2435.92,1342.91,1418.77,3518.62,2174.80,1529.19,1322.55,2459.25,1266.43,1306.09,1354.50,1978.44,1837.72,1475.08,1524.52
1996,1703.28,1364.11,1597.20,1326.89,1868.68,1449.83,1329.70,2369.69,1309.81,1438.31,1750.72,2708.51,1419.44,1548.82,2698.66,1345.43,2422.57,1234.02,1270.67,1369.08,1360.03,1414.08,1417.24,1540.53,1798.96,1368.06,1842.49,1341.99,1428.46,2468.58,1355.95,2827.07,1736.43,1402.30,1634.52,2199.65,2882.36,2346.83,1309.65,1315.22,2169.96,1449.87,1445.05,1529.92,1306.06,2646.02,1854.43,3346.67,2001.11,1715.04,1462.45,1590.29,1680.05,1523.55,1856.80,1550.32,2307.16,1592.56,1356.73,2200.73,1472.88,1535.96,2560.85,1467.15,1634.10,3042.64,2321.51,1772.77,1436.75,2544.08,1508.65,1644.43,1407.26,1800.37,1665.42,1827.21,1490.55
1997,1348.63,853.17,968.69,1023.24,1289.83,936.51,959.08,1650.29,1117.23,1376.31,1245.49,2407.78,1284.39,1083.13,1697.89,1044.97,2228.89,980.26,989.88,1154.34,910.57,1209.23,1092.03,1479.93,1144.38,833.62,1889.36,952.76,972.31,1993.52,1201.28,2158.28,1660.85,857.52,950.88,1716.17,2798.61,1938.83,1191.51,954.39,1221.27,1036.13,1100.62,901.86,1020.71,2432.29,1300.84,3143.20,1141.93,1282.82,1279.63,1574.16,1017.19,926.69,1077.09,965.38,1992.43,1452.64,864.18,1785.17,1038.11,945.52,2356.37,1201.94,1165.22,2109.71,2003.25,1144.88,1134.10,2014.97,1388.40,1543.46,1181.24,1196.95,1215.77,1735.72,1377.51
1998,1461.22,1216.42,1509.94,1116.42,1882.01,1279.43,1044.21,2481.17,974.95,1299.03,1768.50,2490.54,1142.67,1033.69,2405.85,1077.64,2464.72,906.06,858.99,1122.57,1192.22,1006.42,1100.56,1222.00,1712.88,1228.59,1490.51,1127.92,1139.77,2305.43,1206.24,2472.85,1434.62,1281.46,1491.99,2131.65,2848.69,2325.06,1149.22,1060.97,2014.68,1050.09,1093.34,1371.71,1017.15,2465.63,1672.51,3220.57,1876.87,1741.00,1159.79,1302.73,1608.07,1428.50,1772.71,1412.31,2329.34,1244.17,1212.31,2139.10,1013.46,1360.93,2515.21,1202.33,1108.19,3319.01,2377.96,1452.46,1139.77,2450.63,1190.08,1247.99,1166.59,1712.45,1519.94,1402.33,1278.66
1999,1723.79,1289.81,1513.13,1353.07,1883.51,1384.39,1213.80,2380.33,1298.54,1471.38,1870.56,2804.38,1487.10,1427.98,2370.61,1314.35,2619.79,1239.23,1241.40,1410.25,1302.32,1342.91,1353.21,1596.48,1793.14,1354.16,2000.88,1321.21,1345.06,2702.20,1429.22,3519.87,1916.51,1387.84,1527.15,2691.03,3164.45,2739.15,1352.38,1232.06,1951.55,1342.50,1372.97,1440.83,1327.44,2925.47,1862.70,3435.25,1829.01,1875.32,1473.42,1764.66,1568.87,1504.74,1735.15,1500.36,2697.21,1625.90,1288.05,2624.37,1405.52,1434.18,2689.39,1473.81,1528.53,2984.73,2620.83,1661.07,1427.64,3097.56,1539.88,1666.58,1453.39,1793.30,1726.75,1871.26,1682.07
2000,1713.71,1223.29,1409.07,1511.45,1901.05,1332.82,1430.48,2602.00,1283.61,1500.06,1758.14,2628.01,1614.81,1385.50,2384.19,1496.84,2500.62,1156.28,1172.35,1403.45,1420.25,1360.97,1567.37,1745.05,1856.40,1191.54,2064.70,1472.78,1351.62,2421.23,1337.31,2950.99,1860.68,1227.56,1505.59,2226.27,3071.47,2332.47,1318.86,1347.64,1706.96,1317.16,1348.56,1414.16,1222.64,2788.45,1651.49,3325.75,1642.04,1788.09,1652.81,1793.53,1489.85,1332.57,1496.71,1582.24,2389.21,1752.29,1231.62,2225.85,1310.28,1370.40,2569.69,1674.31,1456.34,3382.64,2367.06,1609.09,1370.05,2730.54,1702.75,1757.31,1539.91,1915.75,1798.73,1950.30,1673.69
2001,1544.18,995.67,1216.07,1248.23,1574.44,1074.57,1078.51,2134.20,1289.64,1645.77,1571.83,2758.08,1560.94,1116.53,1980.32,1265.42,2365.44,1131.06,1139.95,1260.40,1036.08,1325.78,1364.37,1704.37,1391.57,1025.44,2147.37,1131.83,1031.55,2187.52,1444.18,2342.09,1903.67,1058.65,1187.79,1781.37,3041.61,1988.50,1414.33,1044.42,1687.43,1043.70,1167.41,1104.20,1191.98,2642.44,1737.44,3559.21,1522.34,1616.91,1495.57,1833.02,1282.92,1166.48,1424.89,1178.81,2046.44,1610.02,997.66,1816.50,1181.14,1113.90,2560.85,1433.66,1271.14,2783.05,2087.90,1283.14,1257.61,2160.01,1586.04,1691.61,1355.08,1466.56,1438.55,1921.32,1613.03
