Variable:,pr
,Seychelles,Aldabra,Alphonse,"Anse Aux Pins","Anse Boileau","Anse Etoile","Anse Royale",Aride,Assumption,Astove,"Au Cap","Baie Lazare","Beau Vallon","Bel Air",Belombre,Bijoutier,Bird,Cascade,"Cerf Island",Conception,Cosmoledo,Cousin,Cousine,Curieuse,Darros,Denis,Desnoeufs,Desroches,"English River",Farquhar,Felicite,Fregate,Glacis,"Grand Anse Mahe","Grande Soeur","Ile du Sud","La Digue","Les Mamelles",Marie-Louise,"Mont Buxton","Mont Fleuri","North Island","Petite Soeur",Plaisance,Platte,"Pointe Larue",Poivre,"Port Glaud",Praslin,Providence,Remire,"Roche Caiman",Silhouette,"St Louis","St. Francois","St. Joseph Atoll","St. Pierre","Ste Anne",Takamaka,Therese,Coetivy
1987,1675.11,1005.80,1695.80,1695.80,1668.17,1665.90,1695.80,1695.80,1695.75,1695.75,1695.75,1669.78,1665.90,1665.90,1665.90,1665.90,1665.90,1671.09,1665.90,1665.90,1671.09,1665.90,1665.90,1671.09,1665.90,1665.90,1665.90,1695.80,1665.90,1695.80,1665.90,1695.80,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1695.80,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1665.90,1691.17,1665.90,1691.17
1988,1706.69,1129.40,1730.70,1730.70,1698.63,1696.00,1730.70,1730.70,1730.64,1730.64,1730.64,1700.50,1696.00,1696.00,1696.00,1696.00,1696.00,1702.03,1696.00,1696.00,1702.03,1696.00,1696.00,1702.03,1696.00,1696.00,1696.00,1730.70,1696.00,1730.70,1696.00,1730.70,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1730.70,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1696.00,1725.32,1696.00,1725.32
1989,1904.54,1069.30,1929.80,1929.80,1896.07,1893.30,1929.80,1929.80,1929.74,1929.74,1929.74,1898.03,1893.30,1893.30,1893.30,1893.30,1893.30,1899.64,1893.30,1893.30,1899.64,1893.30,1893.30,1899.64,1893.30,1893.30,1893.30,1929.80,1893.30,1929.80,1893.30,1929.80,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1929.80,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1893.30,1924.14,1893.30,1924.14
1990,1936.31,1086.90,1957.00,1957.00,1929.37,1927.10,1957.00,1957.00,1956.95,1956.95,1956.95,1930.98,1927.10,1927.10,1927.10,1927.10,1927.10,1932.29,1927.10,1927.10,1932.29,1927.10,1927.10,1932.29,1927.10,1927.10,1927.10,1957.00,1927.10,1957.00,1927.10,1957.00,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1957.00,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1927.10,1952.37,1927.10,1952.37
1991,2032.92,1584.40,2055.20,2055.20,2025.44,2023.00,2055.20,2055.20,2055.15,2055.15,2055.15,2027.18,2023.00,2023.00,2023.00,2023.00,2023.00,2028.59,2023.00,2023.00,2028.59,2023.00,2023.00,2028.59,2023.00,2023.00,2023.00,2055.20,2023.00,2055.20,2023.00,2055.20,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2055.20,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2023.00,2050.21,2023.00,2050.21
1992,2479.43,1045.20,2505.10,2505.10,2470.82,2468.00,2505.10,2505.10,2505.04,2505.04,2505.04,2472.81,2468.00,2468.00,2468.00,2468.00,2468.00,2474.45,2468.00,2468.00,2474.45,2468.00,2468.00,2474.45,2468.00,2468.00,2468.00,2505.10,2468.00,2505.10,2468.00,2505.10,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2505.10,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2468.00,2499.35,2468.00,2499.35
1993,1898.25,903.10,1918.60,1918.60,1891.43,1889.20,1918.60,1918.60,1918.55,1918.55,1918.55,1893.01,1889.20,1889.20,1889.20,1889.20,1889.20,1894.31,1889.20,1889.20,1894.31,1889.20,1889.20,1894.31,1889.20,1889.20,1889.20,1918.60,1889.20,1918.60,1889.20,1918.60,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1918.60,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1889.20,1914.04,1889.20,1914.04
1994,2398.41,1195.10,2429.00,2429.00,2388.15,2384.80,2429.00,2429.00,2428.93,2428.93,2428.93,2390.53,2384.80,2384.80,2384.80,2384.80,2384.80,2392.48,2384.80,2384.80,2392.48,2384.80,2384.80,2392.48,2384.80,2384.80,2384.80,2429.00,2384.80,2429.00,2384.80,2429.00,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2429.00,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2384.80,2422.15,2384.80,2422.15
1995,2113.84,960.70,2141.80,2141.80,2104.47,2101.40,2141.80,2141.80,2141.73,2141.73,2141.73,2106.64,2101.40,2101.40,2101.40,2101.40,2101.40,2108.42,2101.40,2101.40,2108.42,2101.40,2101.40,2108.42,2101.40,2101.40,2101.40,2141.80,2101.40,2141.80,2101.40,2141.80,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2141.80,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2101.40,2135.54,2101.40,2135.54
1996,1938.66,1086.10,1962.40,1962.40,1930.70,1928.10,1962.40,1962.40,1962.34,1962.34,1962.34,1932.55,1928.10,1928.10,1928.10,1928.10,1928.10,1934.06,1928.10,1928.10,1934.06,1928.10,1928.10,1934.06,1928.10,1928.10,1928.10,1962.40,1928.10,1962.40,1928.10,1962.40,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1962.40,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1928.10,1957.08,1928.10,1957.08
1997,2105.23,801.20,2131.60,2131.60,2096.39,2093.50,2131.60,2131.60,2131.54,2131.54,2131.54,2098.44,2093.50,2093.50,2093.50,2093.50,2093.50,2100.12,2093.50,2093.50,2100.12,2093.50,2093.50,2100.12,2093.50,2093.50,2093.50,2131.60,2093.50,2131.60,2093.50,2131.60,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2131.60,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2093.50,2125.69,2093.50,2125.69
1998,1780.74,850.70,1799.70,1799.70,1774.38,1772.30,1799.70,1799.70,1799.65,1799.65,1799.65,1775.85,1772.30,1772.30,1772.30,1772.30,1772.30,1777.06,1772.30,1772.30,1777.06,1772.30,1772.30,1777.06,1772.30,1772.30,1772.30,1799.70,1772.30,1799.70,1772.30,1799.70,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1799.70,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1772.30,1795.45,1772.30,1795.45
1999,1854.43,935.60,1876.30,1876.30,1847.10,1844.70,1876.30,1876.30,1876.25,1876.25,1876.25,1848.80,1844.70,1844.70,1844.70,1844.70,1844.70,1850.19,1844.70,1844.70,1850.19,1844.70,1844.70,1850.19,1844.70,1844.70,1844.70,1876.30,1844.70,1876.30,1844.70,1876.30,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1876.30,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1844.70,1871.40,1844.70,1871.40
2000,2013.90,977.20,2034.80,2034.80,2006.89,2004.60,2034.80,2034.80,2034.75,2034.75,2034.75,2008.52,2004.60,2004.60,2004.60,2004.60,2004.60,2009.85,2004.60,2004.60,2009.85,2004.60,2004.60,2009.85,2004.60,2004.60,2004.60,2034.80,2004.60,2034.80,2004.60,2034.80,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2034.80,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2004.60,2030.12,2004.60,2030.12
2001,1942.05,950.00,1962.40,1962.40,1935.23,1933.00,1962.40,1962.40,1962.35,1962.35,1962.35,1936.81,1933.00,1933.00,1933.00,1933.00,1933.00,1938.11,1933.00,1933.00,1938.11,1933.00,1933.00,1938.11,1933.00,1933.00,1933.00,1962.40,1933.00,1962.40,1933.00,1962.40,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1962.40,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1933.00,1957.84,1933.00,1957.84
2002,2322.98,1035.70,2352.60,2352.60,2313.05,2309.80,2352.60,2352.60,2352.53,2352.53,2352.53,2315.35,2309.80,2309.80,2309.80,2309.80,2309.80,2317.24,2309.80,2309.80,2317.24,2309.80,2309.80,2317.24,2309.80,2309.80,2309.80,2352.60,2309.80,2352.60,2309.80,2352.60,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2352.60,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2309.80,2345.97,2309.80,2345.97
2003,2452.27,836.00,2483.20,2483.20,2441.89,2438.50,2483.20,2483.20,2483.13,2483.13,2483.13,2444.30,2438.50,2438.50,2438.50,2438.50,2438.50,2446.27,2438.50,2438.50,2446.27,2438.50,2438.50,2446.27,2438.50,2438.50,2438.50,2483.20,2438.50,2483.20,2438.50,2483.20,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2483.20,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2438.50,2476.27,2438.50,2476.27
2004,2220.43,536.20,2248.80,2248.80,2210.91,2207.80,2248.80,2248.80,2248.73,2248.73,2248.73,2213.12,2207.80,2207.80,2207.80,2207.80,2207.80,2214.92,2207.80,2207.80,2214.92,2207.80,2207.80,2214.92,2207.80,2207.80,2207.80,2248.80,2207.80,2248.80,2207.80,2248.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2248.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2207.80,2242.45,2207.80,2242.45
2005,1883.55,868.50,1905.90,1905.90,1876.05,1873.60,1905.90,1905.90,1905.85,1905.85,1905.85,1877.79,1873.60,1873.60,1873.60,1873.60,1873.60,1879.21,1873.60,1873.60,1879.21,1873.60,1873.60,1879.21,1873.60,1873.60,1873.60,1905.90,1873.60,1905.90,1873.60,1905.90,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1905.90,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1873.60,1900.89,1873.60,1900.89
2006,1932.26,791.90,1957.10,1957.10,1923.92,1921.20,1957.10,1957.10,1957.04,1957.04,1957.04,1925.85,1921.20,1921.20,1921.20,1921.20,1921.20,1927.44,1921.20,1921.20,1927.44,1921.20,1921.20,1927.44,1921.20,1921.20,1921.20,1957.10,1921.20,1957.10,1921.20,1957.10,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1957.10,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1921.20,1951.54,1921.20,1951.54
2007,1737.71,721.20,1758.40,1758.40,1730.77,1728.50,1758.40,1758.40,1758.35,1758.35,1758.35,1732.38,1728.50,1728.50,1728.50,1728.50,1728.50,1733.69,1728.50,1728.50,1733.69,1728.50,1728.50,1733.69,1728.50,1728.50,1728.50,1758.40,1728.50,1758.40,1728.50,1758.40,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1758.40,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1728.50,1753.77,1728.50,1753.77
2008,1606.35,1042.40,1624.00,1624.00,1600.43,1598.50,1624.00,1624.00,1623.96,1623.96,1623.96,1601.81,1598.50,1598.50,1598.50,1598.50,1598.50,1602.93,1598.50,1598.50,1602.93,1598.50,1598.50,1602.93,1598.50,1598.50,1598.50,1624.00,1598.50,1624.00,1598.50,1624.00,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1624.00,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1598.50,1620.05,1598.50,1620.05
2009,1951.58,950.10,1975.80,1975.80,1943.46,1940.80,1975.80,1975.80,1975.74,1975.74,1975.74,1945.34,1940.80,1940.80,1940.80,1940.80,1940.80,1946.88,1940.80,1940.80,1946.88,1940.80,1940.80,1946.88,1940.80,1940.80,1940.80,1975.80,1940.80,1975.80,1940.80,1975.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1975.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1940.80,1970.38,1940.80,1970.38
2010,1709.10,1079.30,1726.40,1726.40,1703.30,1701.40,1726.40,1726.40,1726.36,1726.36,1726.36,1704.64,1701.40,1701.40,1701.40,1701.40,1701.40,1705.74,1701.40,1701.40,1705.74,1701.40,1701.40,1705.74,1701.40,1701.40,1701.40,1726.40,1701.40,1726.40,1701.40,1726.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1726.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1701.40,1722.52,1701.40,1722.52
2011,1571.81,1040.10,1589.60,1589.60,1565.85,1563.90,1589.60,1589.60,1589.56,1589.56,1589.56,1567.23,1563.90,1563.90,1563.90,1563.90,1563.90,1568.36,1563.90,1563.90,1568.36,1563.90,1563.90,1568.36,1563.90,1563.90,1563.90,1589.60,1563.90,1589.60,1563.90,1589.60,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1589.60,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1563.90,1585.62,1563.90,1585.62
2012,1528.92,1029.00,1549.40,1549.40,1522.05,1519.80,1549.40,1549.40,1549.35,1549.35,1549.35,1523.64,1519.80,1519.80,1519.80,1519.80,1519.80,1524.94,1519.80,1519.80,1524.94,1519.80,1519.80,1524.94,1519.80,1519.80,1519.80,1549.40,1519.80,1549.40,1519.80,1549.40,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1549.40,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1519.80,1544.81,1519.80,1544.81
2013,1950.44,992.50,1971.20,1971.20,1943.48,1941.20,1971.20,1971.20,1971.15,1971.15,1971.15,1945.09,1941.20,1941.20,1941.20,1941.20,1941.20,1946.41,1941.20,1941.20,1946.41,1941.20,1941.20,1946.41,1941.20,1941.20,1941.20,1971.20,1941.20,1971.20,1941.20,1971.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1971.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1941.20,1966.55,1941.20,1966.55
2014,2047.11,1131.80,2070.50,2070.50,2039.26,2036.70,2070.50,2070.50,2070.44,2070.44,2070.44,2041.08,2036.70,2036.70,2036.70,2036.70,2036.70,2042.57,2036.70,2036.70,2042.57,2036.70,2036.70,2042.57,2036.70,2036.70,2036.70,2070.50,2036.70,2070.50,2036.70,2070.50,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2070.50,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2036.70,2065.26,2036.70,2065.26
2015,2014.07,1137.80,2044.10,2044.10,2003.99,2000.70,2044.10,2044.10,2044.03,2044.03,2044.03,2006.33,2000.70,2000.70,2000.70,2000.70,2000.70,2008.24,2000.70,2000.70,2008.24,2000.70,2000.70,2008.24,2000.70,2000.70,2000.70,2044.10,2000.70,2044.10,2000.70,2044.10,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2044.10,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2000.70,2037.37,2000.70,2037.37
2016,1734.86,927.40,1752.30,1752.30,1729.01,1727.10,1752.30,1752.30,1752.26,1752.26,1752.26,1730.37,1727.10,1727.10,1727.10,1727.10,1727.10,1731.48,1727.10,1727.10,1731.48,1727.10,1727.10,1731.48,1727.10,1727.10,1727.10,1752.30,1727.10,1752.30,1727.10,1752.30,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1752.30,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1727.10,1748.39,1727.10,1748.39
2017,1784.85,1160.80,1803.40,1803.40,1778.63,1776.60,1803.40,1803.40,1803.36,1803.36,1803.36,1780.07,1776.60,1776.60,1776.60,1776.60,1776.60,1781.26,1776.60,1776.60,1781.26,1776.60,1776.60,1781.26,1776.60,1776.60,1776.60,1803.40,1776.60,1803.40,1776.60,1803.40,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1803.40,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1776.60,1799.25,1776.60,1799.25
2018,1622.72,1083.30,1643.20,1643.20,1615.85,1613.60,1643.20,1643.20,1643.15,1643.15,1643.15,1617.44,1613.60,1613.60,1613.60,1613.60,1613.60,1618.74,1613.60,1613.60,1618.74,1613.60,1613.60,1618.74,1613.60,1613.60,1613.60,1643.20,1613.60,1643.20,1613.60,1643.20,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1643.20,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1613.60,1638.61,1613.60,1638.61
2019,2410.66,1009.30,2439.10,2439.10,2401.12,2398.00,2439.10,2439.10,2439.03,2439.03,2439.03,2403.33,2398.00,2398.00,2398.00,2398.00,2398.00,2405.14,2398.00,2398.00,2405.14,2398.00,2398.00,2405.14,2398.00,2398.00,2398.00,2439.10,2398.00,2439.10,2398.00,2439.10,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2439.10,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2398.00,2432.73,2398.00,2432.73
2020,2489.80,859.70,2522.60,2522.60,2478.80,2475.20,2522.60,2522.60,2522.52,2522.52,2522.52,2481.35,2475.20,2475.20,2475.20,2475.20,2475.20,2483.43,2475.20,2475.20,2483.43,2475.20,2475.20,2483.43,2475.20,2475.20,2475.20,2522.60,2475.20,2522.60,2475.20,2522.60,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2522.60,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2475.20,2515.25,2475.20,2515.25
