Variable:,pr
,Turkey,Adana,Adiyaman,Afyon,Agri,Aksaray,Amasya,Ankara,Antalya,Ardahan,Artvin,Aydin,Balikesir,Bartin,Batman,Bayburt,Bilecik,Bingol,Bitlis,Bolu,Burdur,Bursa,Canakkale,Cankiri,Corum,Denizli,Diyarbakir,Edirne,Elazig,Erzincan,Erzurum,Eskisehir,Gaziantep,Giresun,Gumushane,Hakkari,Hatay,Icel,Igdir,Isparta,Istanbul,Izmir,K.maras,Karabuk,Karaman,Kars,Kastamonu,Kayseri,Kilis,Kirikkale,Kirklareli,Kirsehir,Kocaeli,Konya,Kutahya,Malatya,Manisa,Mardin,Mugla,Mus,Nevsehir,Nigde,Ordu,Osmaniye,Rize,Sakarya,Samsun,Sanliurfa,Siirt,Sinop,Sirnak,Sivas,Tekirdag,Tokat,Trabzon,Tunceli,Usak,Van,Yalova,Yozgat,Zonguldak
1982,502.15,478.11,414.09,408.78,468.05,283.42,373.21,387.32,558.99,617.15,646.60,716.70,561.58,750.06,717.58,484.28,519.60,709.89,725.76,586.42,450.56,622.04,581.02,542.90,418.93,528.04,585.04,524.12,485.19,489.30,497.50,370.74,406.92,568.44,505.93,628.01,621.58,421.36,384.90,472.69,651.64,651.29,428.41,800.74,369.62,456.90,666.63,346.20,415.57,364.78,546.93,337.40,671.05,362.86,523.15,392.53,594.13,605.69,754.75,668.50,315.02,304.88,568.60,555.01,666.04,628.10,492.48,404.85,823.51,531.14,707.75,388.99,521.65,409.39,562.16,539.80,464.38,532.60,641.61,360.74,774.99
1983,597.66,760.78,533.60,531.35,494.03,331.68,569.56,494.49,756.49,739.20,791.58,805.46,627.11,804.81,655.41,565.75,609.48,746.83,735.71,682.02,614.72,708.10,597.78,638.88,602.40,690.64,576.57,541.57,593.64,618.98,586.13,468.25,515.70,670.39,597.15,482.36,835.02,582.25,398.90,628.17,682.87,641.50,572.77,846.39,424.57,553.27,780.46,468.08,525.10,484.31,503.19,457.82,795.01,424.99,686.37,547.88,662.39,508.59,839.61,715.06,406.54,397.72,687.55,785.78,811.42,771.36,741.84,461.41,748.10,758.56,609.41,531.72,534.15,563.65,676.66,675.33,643.51,488.71,708.38,511.24,861.09
1984,487.16,573.37,460.91,427.97,443.10,247.51,398.58,354.30,632.26,577.03,626.27,788.65,571.13,634.54,470.99,457.41,529.67,550.78,616.35,537.83,485.84,608.32,608.84,432.80,405.94,559.90,428.60,574.13,459.10,441.54,500.71,394.96,469.34,515.11,461.65,566.16,716.70,527.02,345.08,487.22,648.62,690.73,451.19,652.62,380.51,477.53,607.13,318.53,493.77,321.73,589.34,316.41,643.03,318.56,573.42,412.55,604.19,358.97,848.46,556.74,299.04,302.11,523.95,652.50,625.52,625.37,545.10,369.14,603.37,573.75,508.97,361.87,559.46,400.40,524.60,484.30,505.21,489.83,625.77,354.52,662.76
1985,541.49,679.43,460.99,470.05,444.91,396.94,496.74,443.37,665.53,613.46,765.39,673.92,579.97,656.00,646.53,578.72,501.20,613.21,676.42,570.42,523.78,631.90,517.91,507.49,495.56,586.32,561.75,453.14,509.52,547.86,518.01,413.27,496.17,603.66,581.04,591.96,714.53,594.64,346.26,562.36,780.34,542.34,477.59,698.01,463.48,463.40,600.96,400.90,502.28,440.52,506.41,468.21,691.27,450.41,593.79,430.02,553.66,553.02,744.90,576.75,429.28,420.48,610.03,697.48,829.71,614.64,636.90,453.71,748.41,598.76,641.28,455.02,510.33,511.87,697.98,580.27,522.56,511.71,748.61,468.52,708.62
1986,529.35,593.39,530.99,397.93,539.50,294.13,421.80,363.79,556.24,691.07,754.36,716.81,686.74,579.41,614.31,553.95,488.25,731.03,702.36,522.66,447.37,648.80,664.90,436.80,392.98,547.85,555.64,512.88,588.43,572.83,607.32,354.63,533.18,613.46,553.25,671.80,802.97,466.08,458.48,449.00,648.73,676.94,554.92,642.18,382.17,590.88,497.70,402.43,540.42,337.81,554.88,342.66,599.33,353.56,613.94,504.87,651.72,516.38,736.83,678.94,361.07,346.16,626.31,752.67,753.87,562.46,519.90,449.26,746.88,478.88,650.70,444.66,567.72,455.18,623.91,645.04,528.39,563.38,622.31,384.65,631.93
1987,649.97,849.96,647.67,505.14,553.79,420.27,580.56,474.63,691.64,760.12,859.11,614.49,723.13,787.04,916.59,624.58,643.77,948.09,930.38,674.10,504.30,798.94,690.66,589.33,568.76,538.35,815.24,596.79,760.05,691.26,661.39,454.46,656.21,680.44,628.80,763.01,970.81,646.50,417.38,616.11,900.44,642.49,665.08,828.53,517.96,583.81,748.37,517.95,674.94,473.21,625.10,516.74,868.28,487.95,665.11,594.40,628.86,769.84,639.98,850.24,508.64,487.53,724.31,941.58,857.38,780.58,752.16,614.97,1072.89,756.52,916.49,523.59,641.65,569.09,724.86,814.13,525.21,642.03,879.35,533.60,824.50
1988,685.49,867.20,736.09,509.40,680.84,434.34,578.48,494.08,797.56,828.04,992.84,738.47,649.35,806.23,952.87,695.81,543.39,938.70,1018.02,655.19,574.50,651.90,683.31,617.93,583.23,639.73,806.29,576.72,787.80,746.48,719.62,442.49,765.47,753.26,710.86,815.34,1099.41,695.98,553.14,625.27,758.02,640.50,738.53,868.59,547.10,669.53,752.19,539.94,790.45,483.10,600.11,507.08,702.52,501.50,597.90,687.62,610.20,822.12,878.33,921.01,503.12,503.50,758.92,1008.11,1007.50,663.82,792.72,678.53,1104.00,754.86,969.85,578.12,615.11,598.26,831.56,859.10,547.82,764.82,731.43,536.26,844.88
1989,439.68,483.95,371.65,363.32,374.99,253.18,450.33,359.21,439.69,627.24,753.25,489.97,498.23,681.42,447.96,476.84,497.00,515.44,539.91,546.08,320.58,572.02,457.39,478.68,443.77,394.33,388.07,483.33,392.41,422.83,483.28,342.70,375.64,578.85,517.95,435.22,494.24,403.27,316.86,412.85,518.68,465.22,435.81,715.79,322.12,463.64,632.54,322.82,364.38,353.55,501.99,342.82,598.51,322.71,490.63,349.26,485.64,330.14,512.88,505.27,299.22,263.91,596.65,556.98,765.52,590.98,619.93,302.23,533.32,617.26,445.80,372.08,480.70,455.37,640.51,439.40,416.98,386.97,546.11,372.23,723.29
1990,464.82,517.11,376.34,381.34,435.40,288.14,453.87,402.59,412.02,656.26,726.65,515.77,560.08,655.30,458.58,551.28,510.88,556.03,575.44,576.12,335.65,643.67,519.36,487.79,435.54,404.28,408.20,525.63,400.24,460.54,535.89,377.75,377.63,619.70,567.78,521.38,543.84,381.73,346.66,419.78,717.68,489.85,413.69,703.45,317.34,518.12,602.46,383.95,378.09,368.73,565.60,364.64,694.59,337.52,546.42,330.91,495.98,349.80,492.19,546.30,371.14,325.68,618.51,587.58,768.35,639.39,581.42,323.86,557.79,573.49,482.98,381.93,561.44,468.74,679.81,461.31,444.38,451.50,723.08,403.26,728.15
1991,597.70,808.20,580.03,524.71,492.84,364.69,551.02,495.31,705.24,631.31,710.09,566.50,595.75,803.32,719.62,546.86,660.00,762.37,764.63,730.07,542.57,737.09,549.93,599.93,541.19,581.42,614.55,560.75,625.94,615.45,570.77,504.78,620.66,658.78,583.33,660.48,907.86,647.54,381.02,597.29,782.66,493.14,648.62,875.02,477.27,532.47,709.66,494.55,620.30,453.56,625.89,442.99,797.23,455.09,694.60,561.12,532.02,588.60,642.63,708.95,425.61,433.65,706.95,890.58,731.09,769.91,669.40,498.42,842.15,643.32,738.29,528.84,604.61,576.62,635.09,698.73,573.72,553.56,778.73,493.24,888.10
1992,539.37,725.62,522.26,413.65,532.64,340.80,454.38,413.91,472.78,771.54,926.90,434.44,500.62,700.99,732.02,605.97,584.99,767.53,789.37,628.22,382.56,632.84,456.56,498.66,447.06,420.53,609.57,483.68,601.71,607.33,644.41,432.80,509.58,645.61,603.65,613.93,789.07,554.27,404.61,428.37,659.69,396.80,582.74,742.81,427.27,601.26,615.14,471.67,522.93,375.23,534.42,388.80,726.18,370.46,566.06,523.39,451.79,586.93,455.18,735.03,387.48,423.59,650.32,776.82,928.47,699.00,602.40,463.82,852.43,561.74,728.36,479.12,516.76,490.41,724.09,681.22,449.81,539.57,686.87,427.02,784.75
1993,501.78,496.55,519.04,380.10,481.06,265.16,421.15,339.04,530.74,615.67,661.41,627.75,536.12,555.33,767.27,502.85,456.82,763.63,840.31,488.49,437.45,563.33,501.58,431.12,398.57,506.23,648.74,473.31,608.28,547.40,535.77,337.76,425.40,551.16,507.45,771.16,516.66,413.47,368.81,451.56,569.62,550.70,472.01,616.94,338.90,499.04,505.09,369.50,402.69,320.77,506.17,326.63,555.24,316.45,535.28,493.36,557.94,662.73,661.50,719.48,314.99,298.38,571.98,559.71,676.44,515.41,532.98,506.65,922.91,489.64,830.14,428.00,483.28,448.68,567.91,643.90,489.16,632.48,573.05,370.08,595.52
1994,586.91,743.77,592.11,487.56,539.96,314.15,402.34,400.90,750.42,653.60,725.68,771.69,675.01,684.58,827.24,505.69,594.70,809.05,878.14,608.16,561.18,719.62,647.79,454.76,397.03,623.09,700.04,601.20,639.29,555.01,577.79,440.16,639.62,558.88,515.59,771.94,951.69,681.19,418.19,577.08,749.46,667.97,586.57,727.41,494.70,552.70,566.09,390.26,664.60,351.87,617.09,360.28,747.57,424.52,657.29,492.49,659.27,696.17,850.88,767.44,352.06,378.11,568.00,821.94,725.83,695.44,558.74,575.73,988.52,536.56,875.58,399.86,625.28,422.25,585.99,667.81,574.24,662.45,743.48,373.97,766.75
1995,561.90,670.24,497.93,496.25,413.18,363.92,481.63,452.52,594.84,631.93,763.15,691.30,741.40,786.14,541.65,598.29,597.13,721.03,580.67,660.61,514.17,753.24,754.31,552.63,486.46,587.32,522.94,712.48,576.84,600.98,596.21,457.24,462.42,655.00,602.92,462.25,677.34,490.05,338.42,568.96,876.80,656.50,561.73,830.90,404.20,489.59,687.75,468.42,449.75,421.89,754.56,428.91,795.06,424.23,661.22,516.69,667.94,429.06,725.17,631.50,423.33,408.29,675.37,728.73,830.97,729.79,643.27,378.96,600.49,630.34,508.25,490.42,733.08,510.21,710.66,660.28,582.15,407.53,826.65,451.31,855.35
1996,610.16,747.81,687.15,497.77,441.81,340.75,493.42,454.55,715.61,628.21,748.53,812.45,703.43,809.22,813.63,558.28,619.52,816.80,747.85,665.68,564.53,749.82,701.72,564.53,496.16,649.62,752.89,640.89,705.81,611.09,570.67,453.94,658.47,640.31,582.08,550.45,885.94,574.69,345.54,589.60,829.51,694.70,649.88,842.20,442.67,482.43,714.79,457.52,644.28,421.26,657.86,416.01,827.46,420.76,670.60,581.31,686.10,761.71,890.97,705.51,400.90,404.29,678.59,873.32,790.24,748.36,684.96,667.66,887.70,673.10,773.53,479.62,661.16,511.11,674.78,736.91,596.37,462.82,830.32,441.86,871.20
1997,602.77,779.31,519.66,588.06,406.90,394.29,514.62,506.02,727.90,613.26,714.82,809.04,796.95,902.54,577.15,509.90,694.07,633.25,597.88,745.06,616.43,852.05,763.57,612.71,530.45,686.02,510.70,720.18,522.28,516.13,514.07,519.67,571.07,601.29,533.54,480.60,872.19,599.06,334.65,676.01,933.62,748.83,615.88,928.31,503.72,476.29,785.96,503.39,572.92,466.03,768.32,457.47,907.94,503.63,752.67,478.64,752.02,493.93,865.61,566.40,444.38,447.82,654.18,860.78,749.46,835.60,684.53,456.91,656.95,710.78,561.80,467.00,745.27,517.03,637.23,579.58,657.72,421.46,927.79,476.82,959.00
1998,628.82,736.91,574.69,588.11,421.59,388.46,523.59,499.93,769.52,613.76,729.01,964.96,872.96,759.38,630.34,626.47,700.88,762.44,650.99,712.09,644.91,900.92,883.19,586.43,520.25,762.95,583.23,794.76,641.43,672.50,594.04,526.32,550.40,691.03,630.84,463.71,747.44,595.91,336.15,678.50,913.06,861.21,620.16,845.32,479.94,507.55,674.66,476.25,518.22,455.61,791.96,463.95,857.79,482.39,829.01,561.15,857.17,493.28,1013.08,671.35,442.90,422.97,699.91,809.09,801.77,780.81,648.18,435.35,662.75,618.78,541.24,534.50,816.16,555.53,701.23,738.98,741.78,394.42,909.43,490.83,848.92
1999,497.51,511.30,395.48,435.33,386.95,298.05,468.60,425.85,502.85,639.97,713.63,646.93,637.05,833.90,510.35,516.81,585.23,588.35,536.29,664.68,440.83,689.57,616.60,548.81,477.14,517.06,449.37,564.72,463.75,480.97,524.42,419.01,365.30,570.33,518.46,424.47,519.67,401.12,321.43,486.25,709.10,628.37,428.35,852.82,335.70,487.40,730.99,376.40,356.80,384.21,596.17,377.25,766.06,348.95,609.34,390.51,614.83,419.30,663.30,525.52,354.71,321.85,607.02,563.91,753.63,727.10,644.38,339.65,567.02,666.43,489.82,416.56,571.70,471.84,629.43,511.81,512.03,395.05,729.08,409.77,877.41
2000,539.22,728.60,524.62,479.68,381.73,338.70,484.27,458.48,624.43,561.21,682.60,597.04,614.62,814.72,581.84,496.52,634.91,628.06,586.20,697.69,471.16,718.37,545.73,586.65,504.86,528.45,520.45,493.08,529.25,526.53,481.82,466.88,551.94,589.63,522.81,447.15,846.71,605.30,303.45,533.71,714.34,522.38,578.87,880.97,469.23,435.85,724.64,453.82,566.94,417.18,524.68,402.67,781.60,421.53,657.60,478.05,588.60,507.01,619.18,560.43,391.27,396.76,629.60,810.50,706.25,749.50,628.77,456.96,654.26,641.56,563.18,454.12,529.85,494.44,610.00,585.51,550.66,382.82,749.09,435.96,894.05
2001,586.30,673.08,565.66,507.67,469.71,310.67,453.16,447.92,725.97,669.41,790.45,840.23,762.83,794.00,708.69,567.06,636.34,779.97,717.96,676.51,578.17,785.67,730.80,548.40,463.57,681.91,638.73,576.70,620.05,588.27,595.52,455.78,565.94,591.74,562.55,482.93,823.63,551.49,372.00,601.14,749.33,778.74,563.29,849.34,425.12,527.74,683.94,392.86,571.82,405.77,587.78,386.29,778.35,412.95,732.51,513.23,774.36,612.56,893.89,700.59,351.69,357.40,592.13,759.82,826.32,732.77,600.18,543.73,789.29,622.56,654.09,425.08,613.95,455.41,653.42,681.85,652.16,448.63,779.06,408.04,858.76
2002,583.93,688.19,474.44,522.14,575.54,357.30,463.66,439.11,678.82,869.99,888.53,837.59,724.10,716.94,636.22,545.41,602.70,679.36,740.26,632.76,593.48,750.64,764.26,513.28,465.43,687.07,532.72,673.47,520.92,528.66,640.66,453.10,485.87,580.11,541.30,627.58,786.55,547.50,477.38,596.56,796.81,784.19,533.89,751.22,445.79,704.09,632.40,442.10,505.24,400.47,661.59,410.20,779.18,437.98,687.99,450.56,723.62,523.09,876.68,695.77,405.04,403.22,608.68,732.93,854.90,718.78,619.60,413.93,766.43,601.51,675.25,434.61,674.65,469.09,654.03,578.31,638.57,551.94,792.71,433.90,810.29
2003,611.19,723.83,591.84,549.42,645.57,321.18,445.88,411.23,808.12,817.00,869.90,848.53,670.16,682.00,797.39,577.99,572.49,797.95,879.65,580.79,647.69,712.05,636.87,475.37,429.13,712.15,671.20,563.11,641.64,600.76,663.40,433.75,610.73,605.48,569.97,671.13,873.76,650.77,524.91,680.75,712.23,723.04,590.66,716.69,510.97,699.68,590.56,411.97,610.46,376.52,563.25,382.83,701.29,454.49,686.65,530.27,697.36,655.96,971.07,821.72,364.72,374.56,630.11,815.49,861.52,636.74,610.27,545.22,929.47,582.55,796.52,453.97,573.55,477.65,657.83,695.48,645.78,642.70,730.97,413.41,737.11
2004,535.12,587.28,509.00,388.32,522.59,271.42,464.04,379.74,633.98,700.71,801.43,633.35,572.63,735.74,693.24,587.74,499.80,781.81,743.88,558.56,448.55,606.74,567.41,504.10,450.93,512.19,597.21,515.67,595.38,610.52,615.30,366.26,498.25,639.91,590.63,586.29,712.00,535.97,428.09,465.94,669.83,581.59,501.13,756.61,399.90,587.62,661.73,368.07,509.68,366.91,560.88,347.54,641.91,343.41,544.18,487.43,556.15,560.66,728.45,717.66,328.87,306.21,660.27,656.28,809.42,600.26,629.72,460.95,789.17,620.71,668.76,459.92,528.98,495.46,669.62,675.89,473.97,523.37,648.30,399.46,737.72
2005,569.38,601.51,451.32,488.54,539.53,309.30,478.33,431.88,616.47,821.07,911.56,791.15,778.87,780.66,581.76,623.60,621.54,719.22,662.58,663.67,529.30,792.41,799.94,532.09,473.19,630.48,517.29,733.80,542.99,594.02,659.86,453.40,433.87,655.90,613.28,467.31,687.08,492.72,456.82,548.41,857.32,748.28,481.25,821.56,386.92,660.54,676.59,382.88,448.21,394.89,758.46,387.17,794.38,384.37,706.03,455.22,729.06,458.01,817.06,678.29,358.96,337.19,660.28,662.68,897.96,731.50,645.05,378.48,645.09,633.40,524.78,457.09,751.03,497.81,725.74,633.34,617.99,460.65,831.72,422.91,848.89
2006,561.39,640.29,544.26,480.27,525.66,324.47,470.95,396.93,623.05,669.67,793.46,686.62,617.63,681.59,725.59,566.41,535.77,778.73,781.34,561.78,528.00,655.96,635.01,480.67,450.86,594.07,616.13,612.57,622.76,601.55,595.07,402.77,500.48,628.96,575.58,673.81,735.16,494.35,426.69,561.56,705.35,593.62,541.45,710.11,415.61,558.76,605.48,426.06,488.47,378.79,616.46,385.14,678.85,414.49,602.88,522.61,592.09,603.06,746.33,725.89,369.63,366.67,660.38,720.90,826.97,625.31,622.07,482.09,860.35,598.00,756.89,481.73,611.04,506.91,668.50,686.89,551.63,564.84,703.96,427.42,723.35
2007,527.03,691.00,462.22,418.79,555.72,320.53,409.26,377.57,631.45,816.95,854.89,682.15,620.87,611.77,552.93,549.68,528.46,637.75,613.98,532.02,480.99,629.84,629.53,442.69,393.75,556.04,481.40,585.38,506.06,541.61,614.66,390.60,496.01,587.30,544.70,496.22,724.20,549.21,484.45,498.49,669.05,614.38,537.48,655.86,416.52,673.18,543.57,424.05,497.60,364.25,595.50,377.29,644.27,382.68,601.78,440.60,610.53,435.39,742.28,606.10,373.48,389.21,606.75,739.93,847.54,609.09,567.35,384.60,634.36,517.16,538.10,431.67,580.15,454.81,658.27,588.84,546.74,486.47,652.00,410.93,655.61
2008,435.98,557.24,363.47,336.89,394.83,276.68,456.48,371.75,414.72,602.11,670.95,455.09,477.46,688.92,416.46,446.73,488.52,513.30,459.25,552.97,335.84,548.24,472.93,469.10,424.54,374.66,371.96,444.92,414.31,479.03,472.87,358.91,367.71,571.06,484.73,391.22,579.32,425.72,331.90,372.44,591.16,431.91,438.32,727.68,321.89,479.75,603.21,377.71,359.31,345.36,471.00,336.52,629.78,312.04,485.25,381.46,440.61,320.58,469.68,463.47,325.66,318.88,607.40,590.24,677.92,600.21,619.10,286.42,470.84,592.82,407.63,412.58,457.16,456.66,549.30,494.58,389.61,366.97,614.73,381.49,728.44
2009,690.74,886.86,562.37,596.50,587.56,436.34,593.24,536.91,919.27,857.12,944.79,1089.80,911.23,885.34,637.08,592.70,691.39,735.45,705.18,733.87,708.52,906.76,911.49,676.00,601.43,830.22,570.63,773.78,620.44,627.14,673.12,506.99,602.94,688.79,608.08,549.56,987.96,752.89,488.69,731.34,929.58,961.99,683.25,961.01,580.55,687.02,784.26,551.76,607.69,535.13,769.22,545.18,860.86,533.82,847.30,560.27,930.26,533.10,1139.71,702.19,514.60,487.75,745.91,959.24,928.47,779.31,768.31,472.11,735.48,745.87,619.02,543.42,795.96,593.39,713.41,690.77,777.12,526.84,914.48,571.88,949.17
2010,623.08,791.52,448.34,552.60,566.88,428.02,564.27,550.31,728.62,721.74,774.89,859.41,850.16,916.42,515.91,516.64,737.01,640.19,630.06,791.80,574.90,913.73,868.07,660.14,585.57,663.20,439.00,804.21,495.47,560.70,599.31,542.39,469.31,616.50,545.73,470.63,711.83,632.57,485.16,618.47,955.44,800.11,592.44,983.80,498.70,648.45,794.38,534.64,431.62,536.44,822.80,548.91,922.81,489.97,825.82,457.22,799.76,392.15,904.41,638.61,510.91,467.10,650.35,827.49,751.49,841.06,709.34,346.73,610.37,730.68,510.82,493.74,824.23,543.73,600.29,593.53,682.16,483.66,958.01,554.66,1005.08
2011,598.88,795.50,555.78,543.86,572.81,402.36,523.35,452.81,675.27,763.31,824.49,684.81,646.32,719.82,681.06,631.18,552.64,787.38,754.05,593.81,546.95,684.96,626.90,528.50,504.43,590.79,597.31,569.70,626.00,644.64,661.69,455.24,557.80,676.81,633.70,622.46,851.46,657.70,465.78,629.59,697.28,632.47,621.05,775.19,517.32,631.57,689.99,498.34,553.99,426.21,578.18,451.73,673.19,481.10,630.44,551.65,618.47,536.06,733.98,728.18,448.75,463.69,686.79,848.60,847.41,623.54,680.24,458.14,781.09,661.25,661.52,500.31,586.59,523.76,723.93,711.14,557.99,577.05,696.19,466.13,727.10
2012,680.26,974.61,731.85,592.12,458.68,405.68,562.84,510.99,889.48,635.94,732.62,990.33,875.66,845.22,715.44,549.11,708.03,759.41,732.65,705.23,682.62,885.04,828.37,628.21,551.94,786.03,660.42,691.86,692.79,635.26,552.54,521.36,806.42,670.40,588.53,588.59,1190.97,804.53,370.01,712.27,840.38,888.92,780.84,920.40,576.79,515.37,742.12,550.36,842.17,493.12,704.74,483.73,802.26,513.59,840.11,637.30,884.66,637.16,1040.98,659.47,470.81,502.64,746.53,1104.46,766.56,757.29,745.00,618.18,825.66,706.57,711.39,549.42,712.37,582.68,664.54,736.84,749.44,520.89,841.04,529.46,871.45
2013,494.23,552.58,407.84,433.08,442.81,271.77,359.08,335.38,604.81,649.56,727.43,801.76,711.95,562.78,566.85,459.06,507.42,598.69,625.64,493.41,512.56,654.34,735.78,396.10,349.54,608.51,468.17,620.82,462.72,466.12,514.97,375.36,412.25,484.22,448.66,565.77,606.13,452.47,356.25,500.73,685.39,748.77,445.23,598.63,377.07,498.66,496.22,345.23,411.59,303.13,613.25,321.88,626.81,354.20,607.42,378.16,711.53,465.08,832.92,565.91,314.61,320.60,504.09,610.78,722.34,566.13,478.79,363.37,686.11,461.63,613.66,357.12,638.40,382.90,542.75,524.07,576.74,483.29,661.21,333.23,602.01
2014,606.70,702.35,465.82,563.50,457.11,382.34,534.55,525.97,739.17,622.76,707.03,812.38,821.57,889.30,571.98,530.45,694.12,638.50,616.47,784.83,587.70,837.29,892.65,665.00,560.49,667.19,511.59,901.74,537.07,545.42,538.16,520.87,472.26,594.51,542.56,541.68,763.30,592.54,373.73,633.13,965.27,758.77,549.77,953.91,502.68,509.61,797.66,474.16,482.69,498.35,916.15,465.85,909.20,480.65,733.44,482.16,749.53,475.21,872.67,588.36,434.76,419.91,647.96,750.33,741.74,853.05,716.71,395.17,653.62,720.04,562.85,481.32,875.37,518.44,635.09,608.30,633.58,479.96,906.23,474.27,992.42
2015,624.88,688.56,527.11,609.51,535.74,378.54,527.17,540.23,742.73,725.05,832.06,844.18,761.79,904.19,631.82,600.10,752.81,707.33,693.33,809.06,628.02,867.41,752.99,644.79,553.25,712.24,563.58,745.99,575.08,594.14,631.03,579.21,534.74,630.47,585.20,565.37,774.65,589.37,432.92,669.55,882.04,742.11,562.34,967.33,464.05,596.65,791.83,444.81,533.64,482.05,780.06,467.94,877.33,470.23,820.08,482.14,754.15,530.04,864.93,671.26,428.68,407.70,664.25,762.20,851.57,865.38,691.82,463.80,712.25,707.67,605.56,469.67,751.65,521.14,694.79,651.08,700.14,532.97,869.94,472.72,979.49
2016,619.92,747.68,525.50,471.74,595.07,360.70,595.63,522.83,570.21,850.42,982.58,665.77,678.28,968.44,721.01,690.23,653.45,809.73,815.67,772.54,465.01,767.48,663.70,669.06,583.55,528.57,598.99,621.55,609.45,684.94,721.26,496.26,541.21,755.36,690.93,660.00,803.98,565.16,472.58,510.55,801.33,629.17,572.76,1038.84,426.08,669.02,841.94,461.58,548.81,491.62,661.07,466.92,797.02,416.24,688.39,501.22,631.02,569.91,656.29,764.42,430.99,409.28,808.13,808.92,1012.06,780.38,772.66,454.42,855.31,770.59,735.02,533.05,645.87,617.51,821.35,728.36,554.01,609.24,808.92,508.08,989.01
2017,513.42,586.10,359.80,480.49,397.39,320.21,470.18,426.87,593.93,603.38,673.39,741.47,727.96,723.63,484.02,464.67,592.38,521.32,552.41,634.45,493.73,729.90,754.95,516.12,461.27,575.45,396.16,712.49,410.76,473.13,480.09,458.16,385.51,548.84,481.20,482.54,615.68,495.98,319.08,529.78,816.43,697.87,442.43,773.57,409.04,450.76,653.29,392.24,400.61,384.84,729.21,378.15,745.77,393.11,650.17,370.06,669.78,380.28,758.60,508.75,368.72,363.50,591.94,614.73,686.81,693.27,595.82,300.29,582.10,598.59,502.55,416.71,713.40,482.07,563.49,484.49,568.42,420.45,790.81,412.82,777.90
2018,669.54,930.31,705.72,564.60,552.99,413.10,519.25,531.05,722.58,699.72,799.55,793.86,761.58,855.09,808.82,611.19,701.23,865.27,866.90,761.39,581.63,829.69,772.94,644.27,544.16,671.47,731.80,726.80,735.06,670.22,637.21,534.12,739.50,658.54,615.04,746.17,1094.05,696.59,425.29,620.59,866.12,728.05,752.82,925.86,526.37,582.44,756.73,531.12,744.32,500.54,753.60,502.24,845.68,487.66,755.69,646.22,728.48,701.23,823.54,790.20,472.80,486.01,677.19,1053.47,823.29,811.93,687.77,624.49,947.75,688.69,829.97,521.16,743.43,531.54,687.12,798.20,658.79,623.78,863.16,499.80,935.04
2019,576.44,845.88,654.08,458.85,388.35,353.27,463.75,468.72,725.62,537.95,599.24,794.70,608.85,786.96,727.96,464.69,551.16,710.37,702.43,661.37,529.07,620.97,598.05,590.38,485.70,613.93,657.87,512.95,623.55,530.23,460.72,442.57,735.86,530.20,477.74,639.08,1075.94,728.14,285.49,548.54,627.35,695.16,682.25,860.22,519.49,403.04,705.85,440.40,743.93,432.21,525.01,433.92,656.99,430.75,590.79,548.36,652.67,678.44,851.88,623.56,404.89,414.32,565.47,966.68,617.67,664.38,592.12,609.71,831.28,612.50,749.71,433.73,524.81,453.91,522.32,643.25,537.00,493.74,633.43,432.66,827.24
2020,530.06,651.97,528.96,446.59,509.21,309.04,393.99,399.57,579.88,673.56,697.40,644.56,581.74,619.26,713.20,534.65,553.79,713.73,731.56,576.67,454.09,623.35,588.31,461.96,390.52,520.60,598.01,554.66,578.78,562.11,569.70,434.46,549.61,560.03,524.71,667.64,777.33,549.01,400.08,494.26,602.19,560.78,563.24,682.63,421.59,565.05,550.93,391.60,551.49,358.23,546.93,359.36,634.80,385.50,588.81,487.92,568.86,605.61,665.61,678.52,347.95,358.26,543.96,734.74,713.18,622.01,493.50,482.31,822.60,473.20,729.96,418.17,544.40,422.36,597.58,642.83,506.74,555.39,612.05,377.74,665.04
