Variable:,pr
,Vietnam,"An Giang","Ben Tre","Dong Thap","Hai Phong City","Ho Chi Minh City","Kien Giang","Lam Dong","Long An","Quang Ninh","Son La","Tay Ninh","Thai Binh","Thanh Hoa","Tien Giang","Binh Dinh","Cao Bang","Khanh Hoa","Lang Son","Phu Yen","Quang Binh","Quang Ngai","Quang Tri","Thua Thien - Hue","Ba Ria-Vung Tau","Binh Thuan","Dong Nai","Gia Lai","Ha Giang","Ha Noi City","Ha Tay","Ha Tinh","Hoa Binh","Kon Tum","Nghe An","Ninh Binh","Ninh Thuan","Soc Trang","Tra Vinh","Tuyen Quang","Vinh Long","Yen Bai","Bac Kan","Bac Giang","Bac Lieu","Bac Ninh","Binh Duong","Binh Phuoc","Ca Mau","Da Nang City","Ha Nam","Hai Duong","Hung Yen","Nam Dinh","Phu Tho","Quang Nam","Thai Nguyen","Vinh Phuc","Can Tho city","Dak Lak","Dak Nong","Dien Bien","Hau Giang","Lai Chau","Lao Cai"
1981,1838.67,1820.06,2015.65,1803.02,1731.58,1962.34,1976.33,1861.07,1855.31,1655.02,1809.12,1675.93,1774.58,1923.45,1985.98,1845.82,1328.42,1815.61,1509.47,1720.54,2242.10,2051.87,2290.06,2293.02,1974.38,1911.97,1926.60,1804.11,1414.61,1628.14,1687.21,2218.91,1801.03,1944.57,2080.83,1817.88,1900.83,2122.18,2095.04,1477.20,1987.33,1651.87,1413.59,1608.95,2211.96,1619.70,1843.05,1789.18,2088.14,2153.40,1775.60,1733.43,1771.05,1814.46,1639.66,2170.97,1517.04,1605.42,1938.81,1785.40,1812.13,1693.68,2095.03,1605.71,1585.68
1982,1870.09,1747.72,2010.40,1751.38,1830.12,1958.37,1910.64,1861.09,1825.96,1723.11,1740.39,1644.21,1889.03,1936.22,1973.45,1843.04,1369.98,1815.61,1574.86,1720.63,2511.37,2000.62,2670.25,2516.17,1974.38,1911.97,1926.26,1827.57,1476.44,1752.22,1790.65,2327.63,1840.57,2068.01,2036.29,1879.98,1900.83,2115.47,2093.20,1558.94,1966.40,1726.23,1473.64,1711.10,2202.72,1738.91,1834.41,1788.39,2067.39,2168.20,1871.26,1862.33,1897.57,1908.35,1731.43,2273.22,1609.47,1730.71,1893.82,1791.89,1815.96,1559.69,2076.81,1571.98,1654.67
1983,1834.61,2204.16,1959.64,2022.52,1765.37,1933.66,2344.80,1799.13,1934.65,1632.17,1656.69,1773.21,1785.35,1836.98,1977.52,1862.75,1269.21,1776.36,1415.40,1704.39,2557.50,2022.29,2707.27,2535.79,1898.32,1838.57,1876.93,1873.56,1395.40,1536.65,1632.68,2286.68,1693.72,2062.19,1881.45,1900.51,1839.46,2064.48,2004.26,1435.11,2023.24,1597.85,1344.99,1550.79,2209.62,1519.31,1840.35,1766.26,2119.00,2208.80,1758.62,1644.74,1686.35,1944.73,1564.91,2244.70,1433.91,1513.46,2129.48,1772.46,1774.72,1557.97,2135.64,1540.78,1594.80
1984,1862.45,2150.06,1955.80,1984.92,1675.13,1930.13,2282.29,1799.04,1913.27,1550.70,1657.48,1749.73,1729.87,1969.96,1968.96,1842.73,1293.12,1776.36,1440.14,1703.23,2774.88,1939.62,2878.45,2585.99,1898.32,1838.57,1876.57,1900.29,1378.82,1623.16,1687.50,2489.45,1800.08,2200.73,2129.93,1865.98,1839.46,2061.25,2003.34,1477.28,2010.68,1614.62,1403.21,1562.21,2207.11,1587.56,1832.50,1763.05,2111.70,2107.03,1772.03,1686.43,1731.86,1806.57,1642.73,2258.72,1513.46,1607.37,2108.82,1769.09,1768.28,1480.44,2127.53,1414.03,1514.12
1985,1826.30,2012.70,2002.43,1920.47,1771.16,1953.27,2141.59,1837.50,1900.19,1689.62,1703.42,1732.12,1804.35,1853.34,1991.31,1844.26,1341.83,1802.64,1543.67,1715.40,2214.72,1952.47,2356.05,2294.91,1952.47,1890.87,1909.66,1865.65,1389.74,1674.93,1712.60,2060.55,1775.18,2086.45,1880.48,1839.76,1881.85,2113.27,2072.36,1460.58,2013.72,1611.29,1440.24,1669.56,2224.60,1686.87,1843.10,1779.60,2117.21,2007.23,1810.46,1787.68,1815.73,1837.14,1614.64,2149.42,1559.81,1637.95,2041.28,1786.13,1796.35,1592.99,2124.99,1537.54,1556.04
1986,2031.94,1980.21,1987.70,1896.52,2007.62,1948.43,2113.16,1824.07,1890.21,1867.70,2000.08,1721.83,2061.07,2336.30,1980.70,1850.41,1614.23,1792.82,1810.65,1710.41,3042.13,2065.79,3183.87,2893.28,1936.64,1875.09,1901.20,1873.07,1701.41,2060.04,2083.66,2749.30,2199.98,2183.27,2410.21,2215.72,1867.15,2092.02,2052.85,1828.87,2000.94,1996.23,1756.74,1955.11,2206.00,2022.94,1838.11,1773.02,2089.77,2460.28,2137.95,2070.73,2104.10,2111.19,2043.20,2449.96,1913.72,2042.89,2022.08,1777.75,1785.24,1673.03,2107.96,1627.77,1831.18
1987,1699.32,1917.15,1943.85,1841.20,1637.56,1923.71,2063.90,1798.98,1849.46,1559.32,1549.75,1681.47,1694.86,1727.19,1938.78,1823.14,1171.28,1776.36,1410.64,1702.38,1858.07,1873.57,1846.35,1899.98,1898.32,1838.57,1876.06,1755.06,1201.77,1555.43,1590.84,1929.30,1655.93,1823.70,1860.34,1673.77,1839.46,2034.31,1997.95,1307.44,1951.68,1455.60,1276.95,1538.21,2151.47,1554.74,1818.24,1749.50,2046.08,1815.54,1687.58,1686.30,1723.01,1708.87,1484.07,1891.90,1414.40,1515.37,1961.27,1732.58,1752.28,1392.88,2052.30,1337.26,1373.14
1988,1722.86,2168.93,2011.42,2025.42,1431.28,1958.81,2296.61,1837.39,1949.30,1355.21,1495.20,1787.57,1458.94,1543.53,2013.53,1872.90,1093.09,1802.45,1228.75,1716.90,2054.59,2080.17,2242.34,2309.45,1952.07,1890.47,1909.91,1875.26,1192.82,1331.37,1401.19,1840.02,1471.63,2024.59,1685.55,1470.48,1881.54,2130.93,2075.50,1234.51,2055.19,1380.10,1179.82,1308.21,2257.87,1328.11,1855.82,1793.34,2164.55,2146.35,1466.96,1435.60,1474.80,1462.30,1359.92,2213.33,1257.71,1315.23,2135.37,1803.55,1813.37,1463.14,2172.97,1379.51,1370.90
1989,1702.17,1968.47,2008.72,1891.57,1395.80,1961.36,2124.20,1847.59,1890.19,1265.38,1560.60,1703.42,1423.46,1772.08,1996.24,1830.23,1046.86,1805.79,1160.56,1714.93,2076.69,1957.35,2094.75,2122.85,1958.55,1896.20,1918.40,1744.57,1150.93,1360.55,1381.71,2084.37,1547.16,1825.32,1963.12,1558.81,1886.13,2123.43,2079.71,1234.86,2018.58,1405.45,1142.16,1265.68,2243.25,1301.89,1846.74,1781.21,2115.03,2073.70,1438.77,1353.59,1382.13,1516.64,1391.61,2030.47,1242.68,1351.58,2035.98,1757.91,1791.56,1378.42,2140.52,1238.02,1287.42
1990,1938.48,2076.31,1953.83,1950.54,1725.23,1931.38,2190.59,1799.02,1908.30,1630.05,1790.99,1746.65,1791.41,2022.70,1963.54,1858.08,1398.45,1776.36,1488.57,1703.33,3057.63,2167.17,3241.69,3016.92,1898.32,1838.57,1876.74,1862.23,1529.58,1637.37,1709.67,2757.37,1803.66,2202.24,2220.16,1939.77,1839.46,2048.90,2001.43,1560.42,1994.47,1728.10,1483.36,1590.50,2174.28,1588.15,1835.17,1759.11,2072.17,2678.42,1805.61,1690.43,1738.42,1918.19,1679.75,2581.28,1558.43,1624.02,2059.39,1760.32,1763.89,1650.77,2093.18,1623.44,1693.20
1991,1762.82,1781.88,2012.77,1779.68,1634.52,1961.03,1929.82,1861.09,1843.76,1482.16,1666.48,1670.66,1688.11,1813.66,1979.35,1841.83,1175.89,1815.61,1325.64,1720.75,2222.25,1922.64,2149.16,2095.00,1974.38,1911.97,1926.50,1806.02,1297.92,1493.40,1584.80,2139.49,1654.80,1878.36,1825.02,1800.34,1900.83,2115.75,2093.64,1324.90,1974.61,1563.17,1253.84,1479.30,2198.39,1496.40,1840.65,1789.91,2072.04,1970.31,1708.61,1617.50,1664.53,1793.58,1495.04,1980.41,1365.19,1458.02,1910.56,1788.98,1814.54,1639.01,2077.90,1584.65,1548.08
1992,1728.22,1989.69,2025.33,1900.35,1455.15,1965.97,2161.34,1860.96,1895.38,1334.41,1437.65,1694.55,1499.22,1720.68,2009.38,1826.67,1061.89,1815.61,1162.92,1719.66,2589.96,1958.81,2727.23,2541.71,1974.38,1911.97,1926.90,1736.82,1125.44,1309.90,1407.30,2311.88,1499.63,1836.13,1927.47,1613.64,1900.83,2148.80,2099.92,1190.61,2036.35,1327.37,1128.40,1294.92,2272.11,1309.43,1850.18,1783.58,2138.26,2214.84,1512.96,1418.36,1462.12,1600.02,1347.52,2147.09,1207.70,1290.39,2061.97,1762.59,1797.79,1262.95,2168.74,1203.71,1245.46
1993,1696.01,1665.86,2005.66,1693.81,1607.15,1954.92,1838.83,1860.88,1797.04,1554.58,1545.10,1600.65,1619.76,1646.74,1961.53,1817.89,1345.93,1815.61,1508.43,1719.32,1665.68,1894.48,1759.15,1887.82,1974.38,1911.97,1925.94,1691.07,1400.27,1638.66,1660.59,1702.70,1653.52,1687.11,1676.30,1660.79,1900.83,2107.05,2091.47,1478.40,1944.95,1583.60,1433.84,1586.98,2187.06,1624.21,1826.14,1768.22,2051.68,1873.90,1666.45,1630.88,1648.68,1646.46,1611.62,1869.07,1547.57,1626.13,1844.48,1746.43,1786.75,1359.59,2053.47,1358.57,1498.21
1994,2008.30,2211.78,2037.96,2052.24,2234.03,1976.11,2343.01,1861.34,1974.61,2047.00,1985.12,1804.71,2292.90,2269.81,2041.30,1871.84,1638.83,1815.61,1864.51,1722.38,2357.55,2031.89,2326.05,2317.37,1974.38,1911.97,1927.84,1923.52,1691.71,2170.45,2240.17,2368.91,2258.62,2097.76,2260.57,2362.34,1900.83,2167.65,2104.33,1863.27,2091.71,1967.40,1797.88,2065.75,2303.16,2096.60,1873.07,1818.77,2180.23,2259.69,2331.14,2237.49,2304.63,2385.61,2094.47,2176.37,1983.15,2129.98,2191.05,1832.39,1844.16,1725.13,2222.15,1664.54,1810.12
1995,1820.11,1914.49,2020.53,1868.05,1791.19,1966.39,2055.04,1861.11,1887.85,1664.40,1763.44,1715.92,1835.77,1929.60,1998.48,1858.29,1209.99,1815.61,1464.12,1721.24,2106.12,2072.17,2248.98,2313.58,1974.38,1911.97,1926.94,1842.75,1297.14,1638.25,1721.91,2087.81,1812.13,1975.59,2000.41,1912.47,1900.83,2129.63,2096.60,1387.03,2009.04,1578.68,1326.91,1625.95,2223.76,1644.17,1852.75,1794.70,2106.84,2208.35,1836.53,1760.92,1802.57,1929.67,1619.99,2186.84,1489.53,1604.10,1989.05,1798.80,1818.48,1611.76,2115.70,1483.24,1509.57
1996,1934.52,1872.41,2016.33,1827.14,1757.66,1962.25,2025.13,1861.16,1860.32,1619.70,1812.84,1690.21,1799.44,1965.16,1988.70,1855.46,1337.77,1815.61,1514.36,1721.07,3071.87,2051.25,3300.22,2908.90,1974.38,1911.97,1926.60,1892.80,1466.24,1712.63,1761.59,2625.79,1853.66,2238.81,2165.07,1899.04,1900.83,2127.40,2095.58,1540.84,1995.38,1704.48,1458.20,1641.29,2226.66,1669.50,1843.09,1800.13,2095.16,2361.68,1824.55,1748.63,1786.50,1888.03,1726.79,2497.82,1597.98,1699.95,1968.12,1809.94,1825.95,1677.99,2111.27,1573.90,1632.60
1997,1864.25,1734.03,2009.86,1739.68,1875.19,1956.69,1912.11,1861.17,1817.33,1813.52,1759.33,1642.50,1887.13,1937.00,1972.00,1849.38,1501.63,1815.61,1685.96,1720.87,2179.93,2045.62,2245.53,2289.05,1974.38,1911.97,1926.13,1822.46,1606.87,1817.73,1846.44,2131.67,1878.47,1939.68,2012.38,1932.57,1900.83,2119.07,2093.81,1657.51,1966.81,1760.07,1604.40,1793.62,2213.69,1806.32,1830.20,1795.50,2079.67,2190.95,1905.83,1863.73,1887.56,1943.25,1765.42,2148.30,1722.47,1789.50,1897.36,1797.58,1823.36,1592.49,2085.89,1608.66,1737.32
1998,1793.76,2010.20,2023.94,1913.41,1556.41,1967.42,2160.08,1861.16,1902.24,1465.81,1610.71,1723.77,1608.68,1728.42,2007.37,1874.81,1240.00,1815.61,1421.16,1722.13,2218.78,2072.43,2568.00,2485.27,1974.38,1911.97,1927.05,1944.18,1279.52,1569.77,1605.05,1894.70,1656.56,2181.68,1697.65,1697.42,1900.83,2140.80,2098.70,1390.38,2029.08,1524.41,1347.81,1501.72,2250.95,1533.62,1854.46,1799.15,2122.91,2211.37,1647.29,1573.99,1606.56,1683.38,1553.65,2284.10,1470.22,1551.27,2047.08,1824.84,1829.51,1450.29,2148.27,1391.61,1440.59
1999,1985.33,1836.08,2013.90,1796.92,1899.11,1959.83,2007.54,1861.38,1842.35,1708.65,1820.57,1680.97,1948.73,2071.45,1982.33,1914.52,1345.08,1815.61,1462.26,1723.88,3036.30,2310.02,3427.93,3211.23,1974.38,1911.97,1926.45,2034.15,1523.23,1685.81,1784.69,2628.63,1892.98,2423.58,2179.05,2047.26,1900.83,2125.07,2095.03,1562.58,1985.02,1768.46,1455.17,1648.15,2224.07,1663.40,1837.36,1812.36,2099.32,2764.90,1922.22,1820.71,1874.19,2065.37,1717.79,2744.47,1551.09,1660.04,1944.05,1861.78,1856.96,1711.17,2103.87,1681.05,1739.79
2000,1778.95,2062.08,2027.43,1952.23,1499.46,1969.76,2208.92,1861.22,1922.68,1360.07,1729.54,1755.18,1567.78,1823.76,2015.91,1854.18,1116.98,1815.61,1206.35,1721.23,2106.90,2035.04,2117.96,2184.18,1974.38,1911.97,1927.23,1847.10,1255.31,1380.26,1460.05,2083.84,1632.89,1972.35,1965.33,1719.98,1900.83,2146.47,2099.97,1296.44,2044.17,1573.65,1205.01,1316.89,2259.64,1338.04,1860.01,1807.34,2146.93,2189.41,1558.62,1441.82,1485.80,1705.84,1487.39,2116.92,1284.62,1379.71,2080.34,1806.78,1829.79,1631.98,2163.38,1561.93,1538.28
2001,2005.09,1992.30,2024.27,1906.44,2186.30,1966.70,2153.74,1861.16,1899.30,2047.05,1911.86,1728.87,2170.74,2104.53,2007.72,1859.78,1561.60,1815.61,1839.45,1721.09,2774.76,2082.01,2824.49,2647.92,1974.38,1911.97,1926.98,1971.82,1567.13,2004.50,2073.06,2586.52,2068.92,2335.62,2198.87,2146.04,1900.83,2144.19,2099.10,1723.76,2031.35,1811.94,1706.60,2029.96,2259.37,2037.36,1852.55,1803.78,2138.75,2393.51,2175.22,2160.08,2193.26,2194.64,1900.84,2419.17,1866.49,1952.08,2050.72,1827.44,1831.02,1795.51,2156.15,1680.53,1720.84
2002,1968.10,2037.85,2026.33,1925.16,1902.17,1966.12,2210.84,1861.11,1902.37,1781.68,1893.78,1711.83,1934.20,2110.35,2012.53,1855.28,1390.47,1815.61,1596.36,1720.80,2866.92,2132.97,2856.22,2724.34,1974.38,1911.97,1926.90,1873.91,1448.08,1765.23,1829.53,2762.92,1913.28,2128.80,2427.51,2035.66,1900.83,2153.61,2100.65,1552.65,2044.00,1757.74,1507.05,1733.56,2285.05,1753.26,1851.11,1796.87,2149.97,2511.02,1933.79,1855.46,1891.44,2033.93,1756.89,2421.83,1636.81,1740.49,2085.25,1803.39,1820.69,1765.30,2182.75,1670.82,1697.42
2003,1703.34,1866.01,2016.84,1831.71,1480.86,1963.62,2000.58,1861.13,1868.14,1384.84,1574.31,1690.75,1525.89,1695.45,1990.04,1841.12,1203.77,1815.61,1340.07,1720.80,1750.89,1922.00,1748.22,1876.16,1974.38,1911.97,1926.71,1791.48,1258.07,1514.99,1552.28,1827.80,1626.23,1845.18,1800.32,1622.21,1900.83,2124.39,2095.33,1363.77,1995.21,1494.47,1312.19,1431.17,2216.22,1467.33,1846.41,1793.20,2090.80,1892.90,1582.12,1509.85,1545.00,1598.53,1523.18,1909.85,1420.53,1505.29,1965.33,1787.54,1816.81,1382.16,2103.07,1318.89,1404.95
2004,1701.51,1900.97,2021.23,1858.90,1376.21,1965.84,2055.42,1861.02,1884.30,1241.17,1601.84,1699.69,1449.61,1777.15,1999.36,1823.80,1053.64,1815.61,1148.00,1720.01,2013.50,1853.39,1886.60,1916.76,1974.38,1911.97,1926.89,1735.90,1203.60,1361.05,1417.56,2084.31,1559.13,1763.59,1973.08,1615.85,1900.83,2132.66,2097.38,1253.08,2011.82,1452.49,1163.31,1263.85,2231.26,1294.53,1850.95,1787.69,2106.30,1884.65,1489.05,1373.66,1420.81,1571.08,1414.34,1872.51,1250.15,1353.41,1994.61,1767.46,1803.70,1517.38,2123.44,1386.25,1395.48
2005,1883.54,2046.72,2026.07,1928.23,1768.56,1966.05,2213.81,1861.15,1901.76,1602.04,1742.82,1711.06,1842.58,2114.69,2012.12,1864.20,1297.67,1815.61,1465.98,1721.74,2496.25,2048.24,2485.85,2419.19,1974.38,1911.97,1926.91,1848.77,1395.08,1688.26,1765.98,2536.68,1868.47,2046.56,2270.43,2002.83,1900.83,2153.34,2100.54,1490.88,2043.64,1628.13,1419.64,1637.83,2285.13,1668.28,1850.69,1796.17,2148.27,2266.35,1887.40,1781.04,1831.90,1959.61,1664.38,2258.44,1532.30,1653.11,2085.91,1802.78,1822.67,1583.75,2182.20,1449.78,1516.81
2006,1821.37,1951.73,2020.19,1881.05,1530.54,1965.27,2104.18,1861.32,1884.54,1398.30,1601.79,1728.58,1614.81,1901.66,1998.10,1867.15,1147.73,1815.61,1264.34,1722.19,2703.62,1984.81,2716.19,2497.49,1974.38,1911.97,1926.89,1942.03,1249.06,1415.08,1488.76,2466.63,1612.19,2192.55,2064.84,1806.28,1900.83,2132.94,2097.13,1272.84,2011.46,1471.77,1215.19,1404.17,2233.33,1419.40,1850.24,1811.48,2119.80,2185.79,1632.70,1519.57,1558.61,1767.25,1415.08,2257.15,1305.32,1381.92,2001.15,1834.89,1844.66,1516.73,2124.78,1447.17,1423.04
2007,1843.10,2669.88,2063.68,2355.22,1468.49,1993.61,2753.44,1861.24,2122.77,1349.24,1627.92,1942.51,1511.03,1786.09,2105.41,1873.38,1137.29,1815.61,1248.82,1722.46,2433.84,2021.30,2506.82,2391.83,1974.38,1911.97,1929.28,1955.99,1298.01,1431.28,1471.87,2218.95,1568.85,2238.83,1964.19,1645.14,1900.83,2211.89,2114.21,1326.04,2207.81,1518.90,1235.64,1364.00,2382.10,1393.27,1912.64,1823.74,2277.09,2137.59,1539.21,1459.47,1491.11,1611.85,1465.42,2273.47,1331.52,1423.45,2465.74,1834.20,1839.47,1579.35,2345.14,1518.21,1515.43
2008,2020.05,1650.88,2003.14,1682.17,2096.61,1954.32,1822.83,1861.14,1790.42,1981.73,2040.98,1620.32,2168.68,2365.98,1956.15,1868.19,1589.03,1815.61,1824.33,1721.82,2939.36,2099.93,2951.97,2670.12,1974.38,1911.97,1925.92,1877.42,1640.74,2051.69,2118.30,2814.37,2202.38,2084.95,2495.06,2277.87,1900.83,2100.57,2090.09,1770.84,1933.82,1910.19,1740.23,1992.17,2172.61,2024.18,1825.34,1788.85,2043.13,2339.82,2210.91,2122.44,2171.95,2263.33,2006.22,2340.43,1900.78,2017.09,1820.09,1808.86,1823.96,1825.78,2036.60,1687.93,1753.51
2009,1698.50,2136.87,2031.64,1995.82,1517.95,1970.13,2281.94,1861.17,1936.55,1375.64,1505.78,1754.26,1530.98,1700.85,2026.24,1853.40,1006.59,1815.61,1184.57,1721.15,1851.79,2026.68,1871.72,2022.74,1974.38,1911.97,1927.24,1834.94,1079.19,1312.31,1404.88,1890.67,1516.27,1939.46,1828.85,1621.12,1900.83,2162.87,2102.69,1144.14,2069.09,1330.60,1102.90,1328.62,2301.48,1338.99,1859.88,1802.63,2176.12,2091.20,1525.29,1453.47,1487.17,1616.34,1331.51,2060.10,1203.98,1285.13,2145.87,1800.85,1824.06,1393.45,2208.37,1244.85,1232.23
2010,1719.59,1901.30,2017.95,1846.33,1351.98,1963.21,2056.20,1860.92,1869.22,1296.23,1534.87,1676.48,1359.68,1631.50,1992.57,1824.06,1115.03,1815.61,1227.41,1719.45,2288.05,1990.70,2489.41,2416.25,1974.38,1911.97,1926.62,1703.34,1187.36,1344.69,1362.48,2146.16,1484.51,1788.44,1937.27,1441.31,1900.83,2130.26,2096.25,1248.09,2002.36,1394.86,1192.64,1301.98,2230.96,1337.63,1845.23,1777.57,2105.06,2124.10,1391.04,1348.24,1359.65,1414.89,1364.92,2146.98,1276.29,1336.62,1983.73,1751.43,1791.11,1429.42,2118.56,1341.39,1346.06
2011,1891.16,2030.11,2026.24,1932.34,1750.27,1968.42,2177.63,1861.31,1912.32,1558.18,1811.51,1751.19,1791.67,2108.76,2012.61,1884.66,1100.56,1815.61,1323.81,1722.59,2802.06,2191.51,2904.79,2796.26,1974.38,1911.97,1927.16,1967.16,1141.77,1503.69,1580.35,2576.45,1801.68,2255.60,2317.96,1924.86,1900.83,2145.97,2099.70,1250.23,2039.19,1481.92,1214.88,1489.04,2261.51,1485.48,1856.60,1818.27,2139.43,2571.20,1758.59,1649.62,1699.22,1924.24,1478.74,2498.39,1348.42,1452.20,2068.03,1840.98,1846.07,1625.95,2161.54,1357.19,1353.54
2012,1963.99,2031.53,2026.24,1932.42,2026.70,1968.41,2187.08,1861.20,1912.31,1818.37,1854.27,1738.73,2100.08,2300.65,2012.61,1899.60,1319.70,1815.61,1591.90,1723.10,2570.34,2251.53,2928.50,2916.85,1974.38,1911.97,1927.13,2025.69,1355.08,1826.25,1912.37,2332.14,2055.90,2455.27,2221.03,2277.31,1900.83,2145.97,2099.70,1508.31,2039.19,1668.16,1453.27,1767.99,2261.51,1777.06,1856.56,1806.26,2141.45,2631.20,2094.89,1950.62,2016.20,2267.12,1764.52,2693.74,1626.55,1771.11,2068.03,1847.74,1840.53,1535.66,2161.54,1360.03,1484.71
2013,1977.81,2044.36,2026.24,1936.41,1886.70,1968.42,2201.72,1861.15,1912.32,1775.32,1769.80,1739.97,1894.40,1946.82,2012.61,1857.18,1282.76,1815.61,1551.83,1721.22,3563.47,2101.86,4283.59,3745.83,1974.38,1911.97,1927.12,1882.79,1311.82,1683.74,1737.22,2721.70,1825.67,2219.39,2097.86,1935.87,1900.83,2145.97,2099.70,1449.43,2039.19,1608.80,1413.92,1691.08,2261.51,1685.86,1856.58,1803.43,2133.62,2729.30,1853.88,1807.95,1835.71,1972.83,1648.70,2764.68,1559.85,1652.79,2068.42,1809.18,1825.80,1654.15,2161.54,1525.08,1523.57
2014,1757.95,2026.83,2026.24,1931.12,1829.46,1968.40,2173.65,1861.12,1912.31,1714.72,1617.64,1733.87,1821.68,1807.33,2012.61,1839.51,1313.81,1815.61,1507.15,1720.42,1668.05,1966.66,1673.57,1875.88,1974.38,1911.97,1927.11,1808.20,1402.09,1678.63,1732.13,1702.88,1784.35,1864.41,1724.20,1850.57,1900.83,2145.97,2099.70,1484.83,2039.19,1594.75,1424.04,1665.36,2261.51,1672.61,1856.54,1798.52,2138.26,1948.55,1816.48,1774.69,1804.99,1871.44,1644.89,1942.59,1553.49,1649.33,2067.95,1790.56,1817.08,1440.73,2161.54,1413.40,1518.99
2015,1834.01,2029.44,2026.24,1932.17,1848.99,1968.41,2178.79,1860.99,1912.30,1760.01,1803.76,1720.59,1840.73,1858.89,2012.61,1832.63,1501.01,1815.61,1657.27,1719.92,1877.49,2003.67,2035.00,2157.56,1974.38,1911.97,1927.08,1745.95,1628.98,1754.24,1791.23,1789.43,1830.02,1800.66,1797.59,1855.54,1900.83,2145.97,2099.70,1659.98,2039.19,1806.71,1596.57,1764.80,2261.51,1767.49,1856.56,1784.23,2134.51,2109.27,1847.33,1831.78,1848.03,1868.30,1752.81,2057.39,1682.90,1735.78,2068.12,1766.92,1800.96,1659.99,2161.54,1642.73,1775.30
2016,1864.50,2027.51,2026.24,1931.45,1822.80,1968.41,2176.30,1861.09,1912.31,1746.72,1802.74,1730.68,1816.55,1943.56,2012.61,1856.47,1327.31,1815.61,1555.87,1721.04,2253.73,2088.13,2545.40,2552.82,1974.38,1911.97,1927.10,1872.23,1332.97,1656.94,1731.88,2029.63,1831.88,2087.87,2036.32,1877.85,1900.83,2145.97,2099.70,1431.24,2039.19,1623.96,1405.61,1671.53,2261.51,1657.81,1856.56,1795.51,2138.49,2302.20,1822.17,1760.48,1793.69,1877.83,1655.31,2324.95,1526.92,1629.08,2067.95,1802.74,1818.64,1654.19,2161.54,1534.43,1521.18
2017,1967.96,2038.50,2026.24,1934.63,1943.99,1968.41,2195.30,1861.12,1912.32,1881.79,1808.74,1736.05,1906.65,1976.01,2012.61,1851.16,1503.94,1815.61,1686.89,1720.66,3075.94,2136.78,3214.87,2971.88,1974.38,1911.97,1927.11,1830.88,1574.28,1749.52,1791.64,2715.63,1842.28,2104.28,2197.40,1913.47,1900.83,2145.97,2099.70,1618.40,2039.19,1767.60,1584.82,1792.77,2261.51,1774.85,1856.56,1799.20,2133.65,2624.25,1874.60,1858.51,1869.24,1955.80,1736.62,2510.23,1671.93,1726.62,2068.34,1793.94,1818.75,1662.72,2161.54,1620.71,1725.79
2018,1860.41,2023.40,2026.24,1929.75,1752.86,1968.40,2173.91,1861.04,1912.30,1678.42,1885.21,1725.77,1770.33,1941.50,2012.61,1836.18,1406.79,1815.61,1558.79,1720.41,2168.25,1933.56,2183.13,2151.06,1974.38,1911.97,1927.09,1793.40,1527.05,1703.92,1762.01,2118.24,1840.47,1902.14,2020.01,1861.58,1900.83,2145.97,2099.70,1576.83,2039.19,1796.60,1506.68,1671.26,2261.51,1682.79,1856.52,1789.81,2138.17,1958.84,1815.54,1747.53,1781.06,1833.14,1733.02,2031.50,1603.99,1688.19,2067.86,1781.47,1808.94,1782.85,2161.54,1724.12,1759.46
2019,1709.43,2011.79,2026.24,1926.57,1597.07,1968.42,2152.40,1861.18,1912.30,1496.95,1354.54,1735.23,1649.26,1793.40,2012.61,1850.43,1150.21,1815.61,1335.76,1720.97,1985.45,2039.12,2029.68,2139.33,1974.38,1911.97,1927.13,1818.48,1167.85,1524.27,1592.39,1940.69,1689.46,1917.16,1822.65,1783.24,1900.83,2145.97,2099.70,1293.21,2039.19,1324.31,1239.47,1452.55,2261.51,1470.60,1856.58,1802.26,2136.07,2104.85,1681.12,1566.33,1618.00,1758.64,1485.15,2103.30,1376.58,1494.65,2067.43,1796.44,1822.23,1061.41,2161.54,1009.51,1177.78
2020,1750.00,2022.68,2026.24,1929.88,1517.01,1968.42,2169.77,1861.13,1912.30,1349.15,1351.55,1733.43,1619.13,1774.69,2012.61,1861.51,1057.15,1815.61,1241.89,1721.40,2472.84,2127.91,2892.93,2766.21,1974.38,1911.97,1927.11,1850.94,1101.42,1476.00,1555.38,2050.64,1670.85,2059.34,1776.37,1771.85,1900.83,2145.97,2099.70,1211.17,2039.19,1277.37,1149.52,1375.58,2261.51,1414.61,1856.58,1798.73,2139.78,2429.88,1653.91,1518.50,1581.62,1744.36,1436.75,2396.61,1304.86,1443.31,2067.73,1802.04,1821.83,1140.23,2161.54,1105.74,1189.52
